index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend
206,2025-03-01,2025-03-01,10,Business services,1329565.69,2025,3,1341710.9905522366,
0,2008-01-01,2008-01-01,11,Personal services,738733.64,2008,1,728572.7022745609,
1,2008-02-01,2008-02-01,11,Personal services,766548.51,2008,2,779776.6330297692,
2,2008-03-01,2008-03-01,11,Personal services,776422.25,2008,3,772969.6852172692,
3,2008-04-01,2008-04-01,11,Personal services,777396.45,2008,4,786861.9208422691,
4,2008-05-01,2008-05-01,11,Personal services,770219.63,2008,5,785958.2963110192,
5,2008-06-01,2008-06-01,11,Personal services,767122.95,2008,6,775882.6600089358,
6,2008-07-01,2008-07-01,11,Personal services,744967.29,2008,7,745255.2168487031,744906.42625
7,2008-08-01,2008-08-01,11,Personal services,700523.51,2008,8,708628.1681232129,743309.21
8,2008-09-01,2008-09-01,11,Personal services,722886.98,2008,9,696927.7872653697,740423.8625
9,2008-10-01,2008-10-01,11,Personal services,713936.32,2008,10,733687.9591495608,737923.2425
10,2008-11-01,2008-11-01,11,Personal services,696604.26,2008,11,721090.7917276858,735537.0283333333
11,2008-12-01,2008-12-01,11,Personal services,762858.07,2008,12,702608.0392016441,733691.7449999999
12,2009-01-01,2009-01-01,11,Personal services,740048.15,2009,1,729887.2122745609,733398.8087499999
13,2009-02-01,2009-02-01,11,Personal services,726900.81,2009,2,740128.9330297692,736089.5783333333
14,2009-03-01,2009-03-01,11,Personal services,746821.61,2009,3,743369.0452172692,740753.4620833334
15,2009-04-01,2009-04-01,11,Personal services,746982.21,2009,4,756447.6808422691,744739.1575000001
16,2009-05-01,2009-05-01,11,Personal services,743364.73,2009,5,759103.3963110192,748716.32
17,2009-06-01,2009-06-01,11,Personal services,749691.05,2009,6,758450.7600089359,753240.9749999999
18,2009-07-01,2009-07-01,11,Personal services,755368.72,2009,7,755656.646848703,757273.3312499999
19,2009-08-01,2009-08-01,11,Personal services,754700.55,2009,8,762805.2081232129,761002.5320833334
20,2009-09-01,2009-09-01,11,Personal services,780643.15,2009,9,754683.9572653697,764369.9874999999
21,2009-10-01,2009-10-01,11,Personal services,751836.84,2009,10,771588.4791495608,767831.8441666666
22,2009-11-01,2009-11-01,11,Personal services,754155.64,2009,11,778642.1717276858,771187.86625
23,2009-12-01,2009-12-01,11,Personal services,813898.41,2009,12,753648.3792016442,774248.0304166666
24,2010-01-01,2010-01-01,11,Personal services,785784.36,2010,1,775623.4222745609,777339.32625
25,2010-02-01,2010-02-01,11,Personal services,770665.42,2010,2,783893.5430297692,780202.66625
26,2010-03-01,2010-03-01,11,Personal services,783875.93,2010,3,780423.3652172693,783550.1895833336
27,2010-04-01,2010-04-01,11,Personal services,793012.45,2010,4,802477.9208422691,787370.65875
28,2010-05-01,2010-05-01,11,Personal services,777879.02,2010,5,793617.6863110192,791024.39125
29,2010-06-01,2010-06-01,11,Personal services,788620.7,2010,6,797380.4100089358,796911.9579166666
30,2010-07-01,2010-07-01,11,Personal services,790630.17,2010,7,790918.0968487031,804255.6279166667
31,2010-08-01,2010-08-01,11,Personal services,788159.26,2010,8,796263.9181232129,810680.8337500001
32,2010-09-01,2010-09-01,11,Personal services,827525.0,2010,9,801565.8072653697,817282.1929166666
33,2010-10-01,2010-10-01,11,Personal services,796646.25,2010,10,816397.8891495608,823561.1425000001
34,2010-11-01,2010-11-01,11,Personal services,797035.81,2010,11,821522.3417276859,829619.0225
35,2010-12-01,2010-12-01,11,Personal services,912319.84,2010,12,852069.8092016442,836109.3375
36,2011-01-01,2011-01-01,11,Personal services,863611.01,2011,1,853450.0722745609,842714.5625
37,2011-02-01,2011-02-01,11,Personal services,847043.71,2011,2,860271.8330297691,849233.5966666668
38,2011-03-01,2011-03-01,11,Personal services,865930.26,2011,3,862477.6952172692,855643.1633333334
39,2011-04-01,2011-04-01,11,Personal services,861652.91,2011,4,871118.3808422692,861847.1312499999
40,2011-05-01,2011-05-01,11,Personal services,854627.68,2011,5,870366.3463110193,867853.6824999998
41,2011-06-01,2011-06-01,11,Personal services,867639.6,2011,6,876399.3100089359,872040.8558333331
42,2011-07-01,2011-07-01,11,Personal services,870136.67,2011,7,870424.5968487031,872668.3545833332
43,2011-08-01,2011-08-01,11,Personal services,865109.58,2011,8,873214.2381232128,871599.9874999998
44,2011-09-01,2011-09-01,11,Personal services,904404.28,2011,9,878445.0872653697,870426.2283333333
45,2011-10-01,2011-10-01,11,Personal services,868662.2,2011,10,888413.8391495608,869594.4962499999
46,2011-11-01,2011-11-01,11,Personal services,869177.09,2011,11,893663.6217276858,869128.7470833333
47,2011-12-01,2011-12-01,11,Personal services,940670.72,2011,12,880420.6892016442,868554.8416666666
48,2012-01-01,2012-01-01,11,Personal services,850320.1,2012,1,840159.1622745609,871639.8129166666
49,2012-02-01,2012-02-01,11,Personal services,834693.81,2012,2,847921.9330297692,878354.0991666664
50,2012-03-01,2012-03-01,11,Personal services,850109.94,2012,3,846657.3752172692,885135.3141666665
51,2012-04-01,2012-04-01,11,Personal services,857511.66,2012,4,866977.1308422692,891574.9729166665
52,2012-05-01,2012-05-01,11,Personal services,847590.95,2012,5,863329.6163110192,895854.4716666667
53,2012-06-01,2012-06-01,11,Personal services,860902.6,2012,6,869662.3100089359,898532.8616666666
54,2012-07-01,2012-07-01,11,Personal services,950912.98,2012,7,951200.906848703,905855.2558333331
55,2012-08-01,2012-08-01,11,Personal services,945476.14,2012,8,953580.7981232129,917538.0566666665
56,2012-09-01,2012-09-01,11,Personal services,986786.88,2012,9,960827.6872653697,929286.3274999999
57,2012-10-01,2012-10-01,11,Personal services,940831.41,2012,10,960583.0491495609,940998.4216666666
58,2012-11-01,2012-11-01,11,Personal services,899715.85,2012,11,924202.3817276858,952367.6099999999
59,2012-12-01,2012-12-01,11,Personal services,974413.32,2012,12,914163.2892016441,963458.5195833332
60,2013-01-01,2013-01-01,11,Personal services,992314.96,2013,1,982154.0222745609,971155.2395833334
61,2013-02-01,2013-02-01,11,Personal services,973086.17,2013,2,986314.2930297692,975691.8458333332
62,2013-03-01,2013-03-01,11,Personal services,993676.08,2013,3,990223.5152172692,978044.5916666666
63,2013-04-01,2013-04-01,11,Personal services,995035.78,2013,4,1004501.2508422692,978585.0770833333
64,2013-05-01,2013-05-01,11,Personal services,982927.35,2013,5,998666.0163110192,981169.0683333332
65,2013-06-01,2013-06-01,11,Personal services,991748.03,2013,6,1000507.7400089359,985221.2195833334
66,2013-07-01,2013-07-01,11,Personal services,1004788.83,2013,7,1005076.756848703,986778.8608333335
67,2013-08-01,2013-08-01,11,Personal services,1000478.84,2013,8,1008583.4981232128,985997.5825000001
68,2013-09-01,2013-09-01,11,Personal services,988250.08,2013,9,962290.8872653696,984965.2350000001
69,2013-10-01,2013-10-01,11,Personal services,952339.86,2013,10,972091.4991495608,983010.3987500002
70,2013-11-01,2013-11-01,11,Personal services,950223.19,2013,11,974709.7217276858,980730.0145833334
71,2013-12-01,2013-12-01,11,Personal services,1021157.61,2013,12,960907.5792016442,978949.8970833335
72,2014-01-01,2014-01-01,11,Personal services,982954.06,2014,1,972793.122274561,975773.67
73,2014-02-01,2014-02-01,11,Personal services,963696.39,2014,2,976924.5130297692,971196.8654166666
74,2014-03-01,2014-03-01,11,Personal services,978289.52,2014,3,974836.9552172692,968651.15875
75,2014-04-01,2014-04-01,11,Personal services,963506.27,2014,4,972971.7408422692,967594.2924999997
76,2014-05-01,2014-05-01,11,Personal services,959727.64,2014,5,975466.3063110192,966358.2074999998
77,2014-06-01,2014-06-01,11,Personal services,972224.92,2014,6,980984.6300089359,966107.1
78,2014-07-01,2014-07-01,11,Personal services,948082.49,2014,7,948370.416848703,966490.1412499999
79,2014-08-01,2014-08-01,11,Personal services,947341.87,2014,8,955446.5281232129,966660.1591666666
80,2014-09-01,2014-09-01,11,Personal services,980290.09,2014,9,954330.8972653697,966923.3491666667
81,2014-10-01,2014-10-01,11,Personal services,934935.06,2014,10,954686.6991495609,967484.4783333332
82,2014-11-01,2014-11-01,11,Personal services,937961.95,2014,11,962448.4817276858,968015.8449999999
83,2014-12-01,2014-12-01,11,Personal services,1027392.27,2014,12,967142.2392016442,968390.1287499998
84,2015-01-01,2015-01-01,11,Personal services,985912.39,2015,1,975751.4522745609,970939.7787499999
85,2015-02-01,2015-02-01,11,Personal services,964818.49,2015,2,978046.6130297692,975285.8083333331
86,2015-03-01,2015-03-01,11,Personal services,983483.98,2015,3,980031.4152172692,979464.5091666667
87,2015-04-01,2015-04-01,11,Personal services,971778.91,2015,4,981244.3808422692,984063.8062499999
88,2015-05-01,2015-05-01,11,Personal services,964207.8,2015,5,979946.4663110193,988766.08375
89,2015-06-01,2015-06-01,11,Personal services,976727.57,2015,6,985487.2800089358,993605.4770833333
90,2015-07-01,2015-07-01,11,Personal services,1004771.44,2015,7,1005059.366848703,996920.2258333332
91,2015-08-01,2015-08-01,11,Personal services,994957.63,2015,8,1003062.2881232129,998500.2166666666
92,2015-09-01,2015-09-01,11,Personal services,1032963.15,2015,9,1007003.9572653697,999977.9908333332
93,2015-10-01,2015-10-01,11,Personal services,992645.13,2015,10,1012396.7691495608,1001605.4604166666
94,2015-11-01,2015-11-01,11,Personal services,993106.54,2015,11,1017593.0717276859,1003421.90375
95,2015-12-01,2015-12-01,11,Personal services,1088393.12,2015,12,1028143.0892016443,1004701.1462499999
96,2016-01-01,2016-01-01,11,Personal services,1004465.51,2016,1,994304.5722745609,1006049.0341666666
97,2016-02-01,2016-02-01,11,Personal services,984185.15,2016,2,997413.2730297692,1009012.3091666666
98,2016-03-01,2016-03-01,11,Personal services,999583.9,2016,3,996131.3352172693,1012671.8412499999
99,2016-04-01,2016-04-01,11,Personal services,994738.26,2016,4,1004203.7308422691,1015428.08
100,2016-05-01,2016-05-01,11,Personal services,984843.09,2016,5,1000581.7563110192,1017996.1975
101,2016-06-01,2016-06-01,11,Personal services,986794.1,2016,6,995553.8100089359,1020941.4841666666
102,2016-07-01,2016-07-01,11,Personal services,1027054.22,2016,7,1027342.146848703,1023868.2241666666
103,2016-08-01,2016-08-01,11,Personal services,1043793.45,2016,8,1051898.1081232128,1026495.6745833333
104,2016-09-01,2016-09-01,11,Personal services,1071956.1,2016,9,1045996.9072653698,1029176.4620833333
105,2016-10-01,2016-10-01,11,Personal services,1019801.91,2016,10,1039553.5491495609,1031762.7904166664
106,2016-11-01,2016-11-01,11,Personal services,1027584.58,2016,11,1052071.111727686,1034102.1916666665
107,2016-12-01,2016-12-01,11,Personal services,1124601.96,2016,12,1064351.9292016441,1037378.7595833333
108,2017-01-01,2017-01-01,11,Personal services,1038498.43,2017,1,1028337.492274561,1039578.7370833333
109,2017-02-01,2017-02-01,11,Personal services,1013211.04,2017,2,1026439.1630297692,1038812.2695833334
110,2017-03-01,2017-03-01,11,Personal services,1034896.91,2017,3,1031444.3452172693,1037844.4504166667
111,2017-04-01,2017-04-01,11,Personal services,1021497.13,2017,4,1030962.6008422691,1037753.8166666667
112,2017-05-01,2017-05-01,11,Personal services,1014229.85,2017,5,1029968.5163110192,1037515.4458333333
113,2017-06-01,2017-06-01,11,Personal services,1036044.97,2017,6,1044804.6800089359,1036549.0508333333
114,2017-07-01,2017-07-01,11,Personal services,1030602.81,2017,7,1030890.7368487031,1036345.3929166667
115,2017-08-01,2017-08-01,11,Personal services,1021849.64,2017,8,1029954.2981232129,1037902.4883333334
116,2017-09-01,2017-09-01,11,Personal services,1070672.25,2017,9,1044713.0572653697,1039930.5179166667
117,2017-10-01,2017-10-01,11,Personal services,1018910.55,2017,10,1038662.1891495609,1041928.4962500001
118,2017-11-01,2017-11-01,11,Personal services,1022755.04,2017,11,1047241.5717276859,1043779.59125
119,2017-12-01,2017-12-01,11,Personal services,1106238.02,2017,12,1045987.9892016442,1045198.1108333333
120,2018-01-01,2018-01-01,11,Personal services,1051974.58,2018,1,1041813.642274561,1046040.2308333333
121,2018-02-01,2018-02-01,11,Personal services,1037105.18,2018,2,1050333.3030297693,1048477.0408333333
122,2018-03-01,2018-03-01,11,Personal services,1059675.48,2018,3,1056222.9152172692,1052850.9975
123,2018-04-01,2018-04-01,11,Personal services,1044670.04,2018,4,1054135.5108422693,1057390.9370833333
124,2018-05-01,2018-05-01,11,Personal services,1035483.22,2018,5,1051221.886311019,1062153.1641666668
125,2018-06-01,2018-06-01,11,Personal services,1048836.07,2018,6,1057595.780008936,1069994.6108333333
126,2018-07-01,2018-07-01,11,Personal services,1038022.59,2018,7,1038310.516848703,1080352.6879166667
127,2018-08-01,2018-08-01,11,Personal services,1072913.3,2018,8,1081017.958123213,1089880.3179166669
128,2018-09-01,2018-09-01,11,Personal services,1124583.55,2018,9,1098624.3572653697,1098103.1395833334
129,2018-10-01,2018-10-01,11,Personal services,1073957.8,2018,10,1093709.4391495609,1105326.0283333333
130,2018-11-01,2018-11-01,11,Personal services,1082001.24,2018,11,1106487.7717276858,1112340.3091666666
131,2018-12-01,2018-12-01,11,Personal services,1235186.54,2018,12,1174936.5092016442,1116913.6195833331
132,2019-01-01,2019-01-01,11,Personal services,1171619.91,2019,1,1161458.9722745607,1121786.0579166666
133,2019-02-01,2019-02-01,11,Personal services,1146122.97,2019,2,1159351.0930297691,1127579.8391666666
134,2019-03-01,2019-03-01,11,Personal services,1148005.41,2019,3,1144552.8452172691,1132201.5291666668
135,2019-04-01,2019-04-01,11,Personal services,1129689.44,2019,4,1139154.9108422692,1137048.0641666665
136,2019-05-01,2019-05-01,11,Personal services,1118806.56,2019,5,1134545.2263110192,1141380.13
137,2019-06-01,2019-06-01,11,Personal services,1075272.18,2019,6,1084031.890008936,1143088.9625
138,2019-07-01,2019-07-01,11,Personal services,1128525.0,2019,7,1128812.926848703,1143928.4845833331
139,2019-08-01,2019-08-01,11,Personal services,1121461.64,2019,8,1129566.2981232128,1146307.1275
140,2019-09-01,2019-09-01,11,Personal services,1186955.77,2019,9,1160996.5772653697,1149741.9229166666
141,2019-10-01,2019-10-01,11,Personal services,1127902.42,2019,10,1147654.0591495608,1154351.2304166665
142,2019-11-01,2019-11-01,11,Personal services,1132026.2,2019,11,1156512.7317276858,1158898.4170833332
143,2019-12-01,2019-12-01,11,Personal services,1226173.56,2019,12,1165923.5292016442,1166257.4687499998
144,2020-01-01,2020-01-01,11,Personal services,1200781.42,2020,1,1190620.4822745607,1174056.5083333333
145,2020-02-01,2020-02-01,11,Personal services,1174048.89,2020,2,1187277.013029769,1179217.7308333332
146,2020-03-01,2020-03-01,11,Personal services,1202514.58,2020,3,1199062.0152172693,1183401.6783333332
147,2020-04-01,2020-04-01,11,Personal services,1185803.65,2020,4,1195269.1208422692,1186725.5958333334
148,2020-05-01,2020-05-01,11,Personal services,1171824.83,2020,5,1187563.4963110192,1189467.9704166667
149,2020-06-01,2020-06-01,11,Personal services,1198871.15,2020,6,1207630.860008936,1191363.5362500001
150,2020-07-01,2020-07-01,11,Personal services,1192102.98,2020,7,1192390.906848703,1191399.32
151,2020-08-01,2020-08-01,11,Personal services,1181753.0,2020,8,1189857.6581232129,1189882.1295833334
152,2020-09-01,2020-09-01,11,Personal services,1227079.15,2020,9,1201119.9572653696,1188554.1733333333
153,2020-10-01,2020-10-01,11,Personal services,1167553.06,2020,10,1187304.6991495609,1187460.5183333333
154,2020-11-01,2020-11-01,11,Personal services,1158192.55,2020,11,1182679.0817276859,1186840.0733333332
155,2020-12-01,2020-12-01,11,Personal services,1245500.79,2020,12,1185250.7592016442,1186312.0737500002
156,2021-01-01,2021-01-01,11,Personal services,1182313.0,2021,1,1172152.0622745608,1185366.4454166666
157,2021-02-01,2021-02-01,11,Personal services,1156104.74,2021,2,1169332.8630297692,1184070.0620833333
158,2021-03-01,2021-03-01,11,Personal services,1188587.78,2021,3,1185135.2152172693,1182133.0145833334
159,2021-04-01,2021-04-01,11,Personal services,1173482.73,2021,4,1182948.2008422692,1179855.1266666667
160,2021-05-01,2021-05-01,11,Personal services,1169255.07,2021,5,1184993.7363110192,1178191.1458333333
161,2021-06-01,2021-06-01,11,Personal services,1188768.92,2021,6,1197528.630008936,1177411.1729166668
162,2021-07-01,2021-07-01,11,Personal services,1179510.13,2021,7,1179798.056848703,1177019.6475000002
163,2021-08-01,2021-08-01,11,Personal services,1163232.65,2021,8,1171337.3081232128,1176729.5379166666
164,2021-09-01,2021-09-01,11,Personal services,1199110.36,2021,9,1173151.1672653698,1175728.4920833332
165,2021-10-01,2021-10-01,11,Personal services,1140852.54,2021,10,1160604.1791495609,1173269.3379166666
166,2021-11-01,2021-11-01,11,Personal services,1144957.53,2021,11,1169444.0617276859,1170771.603333333
