index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Nominal_Wage_Growth_SA,Nominal_Wage_Growth_SA_Annual,Nominal_Wage_Growth_SA_Annual_cycle
80,2014-09-01,2014-09-01,10,Business services,678356.37,2014,9,656955.5523217933,661949.7887499998,0.9177463096883054,4.02482658015606,-2.0683512761764478
81,2014-10-01,2014-10-01,10,Business services,651165.11,2014,10,656630.5235289012,663874.7666666667,-0.04947500508115654,2.3960577315769838,-3.614280095568988
82,2014-11-01,2014-11-01,10,Business services,662198.63,2014,11,669572.8580341095,665794.3529166667,1.971022369726727,2.9935577285446824,-2.939624964695957
83,2014-12-01,2014-12-01,10,Business services,692307.45,2014,12,664295.4006643178,667580.7775000001,-0.788182690870487,4.735005746046017,-1.126628972719244
84,2015-01-01,2015-01-01,10,Business services,671672.55,2015,1,669087.8442059845,670722.375,0.7214325941251598,3.196339109358304,-2.599254376218888
85,2015-02-01,2015-02-01,10,Business services,664255.31,2015,2,673222.1803778595,675129.7941666666,0.6179063343739744,3.2867342713625236,-2.4482156110464706
86,2015-03-01,2015-03-01,10,Business services,669575.5,2015,3,678547.5977476512,679551.4804166666,0.791034152618475,3.2628607645853958,-2.416713977432707
87,2015-04-01,2015-04-01,10,Business services,679118.36,2015,4,685246.9292320261,684224.13125,0.9873045762172739,3.7485892102631313,-1.8807307963462705
88,2015-05-01,2015-05-01,10,Business services,674792.18,2015,5,679156.7572007763,688732.8975000001,-0.8887558296795661,3.2395273029131033,-2.344491667990275
89,2015-06-01,2015-06-01,10,Business services,673578.57,2015,6,690704.2628518178,693269.3570833334,1.7002710388446918,3.222503889627726,-2.3209865281810957
90,2015-07-01,2015-07-01,10,Business services,707629.25,2015,7,701185.0174198325,697574.4929166667,1.5174011703274148,8.316252183568086,2.808717143547055
91,2015-08-01,2015-08-01,10,Business services,702879.66,2015,8,702924.0164149306,701204.1129166665,0.24800857860556302,7.979158274625808,2.5032226532371684
92,2015-09-01,2015-09-01,10,Business services,732534.02,2015,9,711133.2023217933,704899.0920833333,1.1678624880014032,8.246775570817078,2.798278952856613
93,2015-10-01,2015-10-01,10,Business services,709131.08,2015,10,714596.4935289011,708429.8570833333,0.48701019665520207,8.827790960504856,3.4027491597299244
94,2015-11-01,2015-11-01,10,Business services,712443.05,2015,11,719817.2780341095,711652.6304166666,0.7305919567875963,7.5039511230367895,2.098534590507737
95,2015-12-01,2015-12-01,10,Business services,750938.06,2015,12,722926.0106643179,715060.6375000001,0.4318780230864405,8.825984635956763,3.436492204256375
96,2016-01-01,2016-01-01,10,Business services,716365.2,2016,1,713780.4942059844,718634.6958333333,-1.2650694985963162,6.679638613527228,1.3024813043641927
97,2016-02-01,2016-02-01,10,Business services,706673.54,2016,2,715640.4103778595,722013.14625,0.26057256915434923,6.300777252495138,0.9324517605604985
98,2016-03-01,2016-03-01,10,Business services,715836.77,2016,3,724808.8677476512,725218.6404166666,1.2811542272956222,6.81768974697694,1.4547683899340305
99,2016-04-01,2016-04-01,10,Business services,717595.45,2016,4,723724.0192320261,728320.12875,-0.14967373660814687,5.615069306931764,0.2541928305723751
100,2016-05-01,2016-05-01,10,Business services,713661.65,2016,5,718026.2272007762,731554.4633333334,-0.787287955054472,5.723195652238666,0.36106200541831335
101,2016-06-01,2016-06-01,10,Business services,716501.27,2016,6,733626.9628518178,734635.3325,2.172725042629864,6.214338365710748,0.8477007389842326
102,2016-07-01,2016-07-01,10,Business services,750483.95,2016,7,744039.7174198325,737273.0066666666,1.4193527630905534,6.111753522300489,0.7374175619496377
103,2016-08-01,2016-08-01,10,Business services,741107.77,2016,8,741152.1264149306,740008.0487500001,-0.3880963525597081,5.438441297677077,0.053258564809974374
104,2016-09-01,2016-09-01,10,Business services,771237.77,2016,9,749836.9523217933,742596.6949999998,1.1718007136905406,5.442545766902085,0.04340804750275229
105,2016-10-01,2016-10-01,10,Business services,744863.05,2016,10,750328.4635289012,745289.3833333332,0.06554907778097974,5.0003002146770115,-0.41586089134031123
106,2016-11-01,2016-11-01,10,Business services,754335.11,2016,11,761709.3380341094,748282.8229166665,1.5167856556690396,5.819818623194384,0.3836052094648936
107,2016-12-01,2016-12-01,10,Business services,782986.86,2016,12,754974.8106643178,750962.5345833332,-0.8841334920709709,4.433206099549425,-1.026045855191656
108,2017-01-01,2017-01-01,10,Business services,747620.58,2017,1,745035.8742059844,752441.48,-1.3164593464499719,4.378850396404954,-1.1063866047691286
109,2017-02-01,2017-02-01,10,Business services,741059.17,2017,2,750026.0403778595,753264.7508333334,0.6697887101333677,4.8048753957094625,-0.7092455124205319
110,2017-03-01,2017-03-01,10,Business services,743578.65,2017,3,752550.7477476512,754344.8604166666,0.33661596182976705,3.8274752468479223,-1.7183722469287117
111,2017-04-01,2017-04-01,10,Business services,754478.09,2017,4,760606.6592320261,755375.5004166665,1.0704808291647883,5.096229919125483,-0.48412518458293885
112,2017-05-01,2017-05-01,10,Business services,748621.56,2017,5,752986.1372007763,756496.7158333333,-1.001900514379428,4.868890393640801,-0.7486784308338583
113,2017-06-01,2017-06-01,10,Business services,745854.44,2017,6,762980.1328518178,757715.4783333334,1.3272482928031293,4.001102942822032,-1.6563070642687823
114,2017-07-01,2017-07-01,10,Business services,756625.47,2017,7,750181.2374198325,759762.3916666667,-1.677487378884479,0.8254290538813436,-4.874365171851265
115,2017-08-01,2017-08-01,10,Business services,754724.75,2017,8,754769.1064149305,762471.11,0.6115680806517476,1.8372719330736365,-3.9073523413550273
116,2017-09-01,2017-09-01,10,Business services,783543.42,2017,9,762142.6023217933,765166.54125,0.9769207356520093,1.6411101055898714,-4.150655230775358
117,2017-10-01,2017-10-01,10,Business services,757292.76,2017,10,762758.1735289012,767614.0325,0.08076850778746536,1.656569169926092,-4.184483275478838
118,2017-11-01,2017-11-01,10,Business services,768814.57,2017,11,776188.7980341094,769965.48125,1.76079719251927,1.9009166984049308,-3.991371910344725
119,2017-12-01,2017-12-01,10,Business services,797757.7,2017,12,769745.6506643178,772638.1758333334,-0.8301005356055824,1.9564679233473825,-3.988776622574317
120,2018-01-01,2018-01-01,10,Business services,781975.66,2018,1,779390.9542059845,775191.47125,1.253050736089567,4.611198089838786,-1.388462088981803
121,2018-02-01,2018-02-01,10,Business services,771713.33,2018,2,780680.2003778594,778565.7116666666,0.16541713307263173,4.087079427876472,-1.9681652238719796
122,2018-03-01,2018-03-01,10,Business services,777614.84,2018,3,786586.9377476511,783088.5466666665,0.7566142150054356,4.522776716635879,-1.5889196789294964
123,2018-04-01,2018-04-01,10,Business services,779181.69,2018,4,785310.2592320261,787770.7645833332,-0.16230609159119114,3.247881109132389,-2.9208175455389966
124,2018-05-01,2018-05-01,10,Business services,780352.73,2018,5,784717.3072007762,792546.2512499999,-0.07550544823261562,4.214044380413218,-2.0118780328705794
125,2018-06-01,2018-06-01,10,Business services,778267.94,2018,6,795393.6328518178,800976.3495833334,1.3605314363622112,4.2482757550772465,-2.0347403633702603
126,2018-07-01,2018-07-01,10,Business services,785491.06,2018,7,779046.8274198326,812456.64625,-2.0551843460671293,3.8478155091268507,-2.4917971843303013
127,2018-08-01,2018-08-01,10,Business services,806840.93,2018,8,806885.2864149306,823404.9058333334,3.573399956880352,6.904916955007101,0.5095875935568515
128,2018-09-01,2018-09-01,10,Business services,839975.28,2018,9,818574.4623217933,833878.2616666667,1.4486787779708798,7.404370235712565,0.9546061169783764
129,2018-10-01,2018-10-01,10,Business services,813234.13,2018,10,818699.5435289012,844132.055,0.01528037006592875,7.334089878209649,0.831570984590253
130,2018-11-01,2018-11-01,10,Business services,827484.88,2018,11,834859.1080341095,854809.31625,1.973808906201957,7.558767937465372,1.0055649572611367
131,2018-12-01,2018-12-01,10,Business services,941409.75,2018,12,913397.7006643178,862178.7883333333,9.407406815641938,18.662274983434223,12.06084289440437
132,2019-01-01,2019-01-01,10,Business services,913850.73,2019,1,911266.0242059844,869445.62625,-0.23337878525235833,16.92027207761855,10.27344238799229
133,2019-02-01,2019-02-01,10,Business services,902596.49,2019,2,911563.3603778594,879347.1358333332,0.03262891010713531,16.765272122522234,10.076159808939396
134,2019-03-01,2019-03-01,10,Business services,898092.22,2019,3,907064.3177476511,888785.1220833333,-0.49355237669308494,15.316473515944784,8.588397753067015
135,2019-04-01,2019-04-01,10,Business services,904795.35,2019,4,910923.9192320261,898283.6845833333,0.4255047198812534,15.9954181832338,9.231824595597894
136,2019-05-01,2019-05-01,10,Business services,910993.34,2019,5,915357.9172007762,907406.5570833331,0.4867583203313153,16.648111211669068,9.852505605185785
137,2019-06-01,2019-06-01,10,Business services,824494.66,2019,6,841620.3528518179,913220.1716666666,-8.055599122849411,5.811804129517362,-1.0123187417430444
138,2019-07-01,2019-07-01,10,Business services,913668.45,2019,7,907224.2174198325,917040.9924999999,7.79494748976981,16.453104677226847,9.603872220999275
139,2019-08-01,2019-08-01,10,Business services,916299.77,2019,8,916344.1264149306,921872.7308333332,1.0052541389421243,13.565601188037046,6.694587563493365
140,2019-09-01,2019-09-01,10,Business services,957028.11,2019,9,935627.2923217933,927031.0308333333,2.104358542931406,14.299594647503767,7.409974904183818
141,2019-10-01,2019-10-01,10,Business services,924146.8,2019,10,929612.2135289012,932297.9724999999,-0.6428926178463024,13.54742052523017,6.642164689794338
142,2019-11-01,2019-11-01,10,Business services,935521.15,2019,11,942895.3780341095,936710.3395833332,1.4288930708842518,12.940658963929753,6.022474864426689
143,2019-12-01,2019-12-01,10,Business services,972900.23,2019,12,944888.1806643178,943833.1383333333,0.2113492839855846,3.447619802096802,-3.4810981833073393
144,2020-01-01,2020-01-01,10,Business services,974059.95,2020,1,971475.2442059844,950779.7525,2.8137788243868256,6.607205623896961,-0.3300117888380516
145,2020-02-01,2020-02-01,10,Business services,958348.99,2020,2,967315.8603778594,954132.0425000001,-0.42815129391429174,6.1161409533715405,-0.8278744873946007
146,2020-03-01,2020-03-01,10,Business services,966138.92,2020,3,975111.0177476512,956883.2041666666,0.8058543945249408,7.5018605261607085,0.5524179437799797
147,2020-04-01,2020-04-01,10,Business services,963155.25,2020,4,969283.8192320261,959330.05375,-0.5975933416366264,6.406671157477306,-0.5471518050642432
148,2020-05-01,2020-05-01,10,Business services,958530.25,2020,5,962894.8272007762,961472.7133333334,-0.6591456397479156,5.19325928215828,-1.7642256865372294
149,2020-06-01,2020-06-01,10,Business services,947904.92,2020,6,965030.6128518179,963575.4787499999,0.22180881968705268,14.663412022038935,7.702659255599767
150,2020-07-01,2020-07-01,10,Business services,956976.93,2020,7,950532.6974198326,964615.3866666666,-1.5023269976008002,4.773735000501911,-2.190201908014653
151,2020-08-01,2020-08-01,10,Business services,953446.25,2020,8,953490.6064149305,964620.72375,0.3111843499047584,4.0537696405967605,-2.913637741174165
152,2020-09-01,2020-09-01,10,Business services,985909.51,2020,9,964508.6923217933,965015.2204166666,1.15555264338576,3.0868488165121555,-3.8846684568272494
153,2020-10-01,2020-10-01,10,Business services,953989.79,2020,10,959455.2035289012,966029.9645833333,-0.5239443494000184,3.21026225405463,-3.7663349345318293
154,2020-11-01,2020-11-01,10,Business services,957101.99,2020,11,964476.2180341094,968070.7570833332,0.52331932608638,2.288784153868151,-4.694163604714751
155,2020-12-01,2020-12-01,10,Business services,1001785.76,2020,12,973773.7106643178,970836.9287500001,0.9639939747979831,3.057031571682023,-3.9338089814911745
156,2021-01-01,2021-01-01,10,Business services,970132.21,2021,1,967547.5042059844,974448.5475,-0.6393894587774285,-0.40430675134807137,-7.404817673151699
157,2021-02-01,2021-02-01,10,Business services,962404.82,2021,2,971371.6903778594,978312.9899999999,0.3952453140802836,0.4192870360272716,-6.592876824428843
158,2021-03-01,2021-03-01,10,Business services,971551.01,2021,3,980523.1077476512,982235.6941666666,0.9421128349161423,0.5550229565143283,-6.47092427265941
159,2021-04-01,2021-04-01,10,Business services,982097.02,2021,4,988225.5892320261,986784.6941666665,0.7855481858115798,1.9542026415965363,-5.087755375439893
160,2021-05-01,2021-05-01,10,Business services,988567.5,2021,5,992932.0772007762,992103.0462499999,0.47625643578077526,3.1194736072392315,-3.940769675913648
161,2021-06-01,2021-06-01,10,Business services,984255.79,2021,6,1001381.4828518179,998579.3541666666,0.8509550497010521,3.766810038551771,-3.314000790708282
162,2021-07-01,2021-07-01,10,Business services,1007304.91,2021,7,1000860.6774198326,1005545.7220833333,-0.052008694079508366,5.294713178895627,-1.8089248710258632
163,2021-08-01,2021-08-01,10,Business services,995864.89,2021,8,995909.2464149306,1012497.8083333332,-0.4947173084735912,4.448773770251568,-2.679902998455404
164,2021-09-01,2021-09-01,10,Business services,1037635.77,2021,9,1016234.9523217933,1019569.4324999999,2.0409194894043914,5.362964627667899,-1.7929002237647502
165,2021-10-01,2021-10-01,10,Business services,1011439.53,2021,10,1016904.9435289012,1026928.8970833332,0.06592877026883048,5.987745940477307,-1.1973735451734848
166,2021-11-01,2021-11-01,10,Business services,1027292.7,2021,11,1034666.9280341094,1035760.4154166668,1.7466710746404601,7.277598834222121,0.06125480941511352
167,2021-12-01,2021-12-01,10,Business services,1087026.44,2021,12,1059014.3906643179,1046107.74875,2.3531691185364467,8.753643589520198,1.5042110061667007
168,2022-01-01,2022-01-01,10,Business services,1052084.36,2022,1,1049499.6542059847,1056680.2874999999,-0.8984520458088063,8.470090578886257,1.1858108304986557
169,2022-02-01,2022-02-01,10,Business services,1047302.74,2022,2,1056269.6103778596,1067828.08375,0.6450651169577437,8.740003527071627,1.4192118134985616
170,2022-03-01,2022-03-01,10,Business services,1056372.07,2022,3,1065344.1677476512,1080087.7425000002,0.8591137414760475,8.650592661180777,1.2917088388322115
171,2022-04-01,2022-04-01,10,Business services,1073903.11,2022,4,1080031.6792320262,1092405.8125,1.3786635276210601,9.289993195920454,1.8915108270592365
172,2022-05-01,2022-05-01,10,Business services,1108717.85,2022,5,1113082.4272007763,1104349.2933333335,3.0601646788964043,12.100560829772157,4.661037215624832
173,2022-06-01,2022-06-01,10,Business services,1112441.44,2022,6,1129567.1328518179,1112180.7512500002,1.4809959485658108,12.800880802682935,5.3189223884487955
174,2022-07-01,2022-07-01,10,Business services,1132860.19,2022,7,1126415.9574198325,1116055.3383333334,-0.2789719477787611,12.54473103326179,5.018957443319543
175,2022-08-01,2022-08-01,10,Business services,1137856.72,2022,8,1137901.0764149306,1120141.7779166666,1.0196161479641974,14.257506947660303,6.686509944500264
176,2022-09-01,2022-09-01,10,Business services,1189875.75,2022,9,1168474.9323217934,1124030.8016666665,2.6868641343752664,14.980785659081807,7.363090416782413
177,2022-10-01,2022-10-01,10,Business services,1154833.23,2022,10,1160298.643528901,1127563.3004166665,-0.6997401969630501,14.100993501161451,6.4350070119483345
178,2022-11-01,2022-11-01,10,Business services,1170542.54,2022,11,1177916.7680341096,1131852.8408333333,1.5184129192485463,13.84501969848193,6.12897395875865
179,2022-12-01,2022-12-01,10,Business services,1131731.59,2022,12,1103719.540664318,1136534.8933333333,-6.299021236757119,4.221392116490197,-3.546705525993646
180,2023-01-01,2023-01-01,10,Business services,1100369.3,2023,1,1097784.5942059846,1140118.07875,-0.5377223325013558,4.600758066617061,-3.221656070997427
181,2023-02-01,2023-02-01,10,Business services,1097092.35,2023,2,1106059.2203778597,1142951.0041666667,0.7537568130895567,4.713721715631758,-3.165518083048161
