index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Avg_Wage_sa_cycle
155,2020-12-01,2020-12-01,10,Business services,1245537.43,2020,12,1205392.5900314031,1205136.1070833332,25087.853574462235
156,2021-01-01,2021-01-01,10,Business services,1197841.97,2021,1,1192861.3228959865,1205496.3812499999,11039.652553145774
157,2021-02-01,2021-02-01,10,Business services,1186104.04,2021,2,1196002.9947970281,1205689.66875,12729.340329973958
158,2021-03-01,2021-03-01,10,Business services,1192818.92,2021,3,1204964.2205522365,1205487.7658333334,20301.3855082863
159,2021-04-01,2021-04-01,10,Business services,1201341.92,2021,4,1209714.3600834864,1205442.5125,23722.903575368924
160,2021-05-01,2021-05-01,10,Business services,1206011.35,2021,5,1213676.559744945,1205740.6566666667,26414.639804308536
161,2021-06-01,2021-06-01,10,Business services,1199726.71,2021,6,1221822.2116459864,1206682.95375,33345.40217630193
162,2021-07-01,2021-07-01,10,Business services,1218022.87,2021,7,1207428.9727979475,1207673.6195833331,17790.05975784408
163,2021-08-01,2021-08-01,10,Business services,1199837.22,2021,8,1198063.1146606924,1208479.8229166665,7311.838769188151
164,2021-09-01,2021-09-01,10,Business services,1235574.86,2021,9,1207999.921842065,1208635.56625,16182.84130958654
165,2021-10-01,2021-10-01,10,Business services,1188530.59,2021,10,1199724.1356043199,1207798.575416667,6884.569714194164
166,2021-11-01,2021-11-01,10,Business services,1201090.5,2021,11,1214787.975343903,1207544.0445833332,20965.87958475435
167,2021-12-01,2021-12-01,10,Business services,1261051.56,2021,12,1220906.7200314032,1208055.6720833334,26138.632975472836
168,2022-01-01,2022-01-01,10,Business services,1206103.82,2022,1,1201123.1728959866,1207991.6929166666,5442.054425370414
169,2022-02-01,2022-02-01,10,Business services,1197191.07,2022,2,1207090.0247970282,1207768.4933333332,10525.054416693514
170,2022-03-01,2022-03-01,10,Business services,1185469.73,2022,3,1197615.0305522366,1208271.2354166666,191.5653988623526
171,2022-04-01,2022-04-01,10,Business services,1188603.33,2022,4,1196975.7700834866,1209298.67625,-1284.7362863784656
172,2022-05-01,2022-05-01,10,Business services,1212641.2,2022,5,1220306.409744945,1210166.25875,21226.41065688152
173,2022-06-01,2022-06-01,10,Business services,1205375.92,2022,6,1227471.4216459864,1206398.0450000002,27585.583192847902
174,2022-07-01,2022-07-01,10,Business services,1210838.16,2022,7,1200244.2627979473,1198893.1941666668,-437.82059634430334
175,2022-08-01,2022-08-01,10,Business services,1201665.14,2022,8,1199891.0346606923,1192218.7408333332,-1581.9710317542776
176,2022-09-01,2022-09-01,10,Business services,1245812.75,2022,9,1218237.8118420648,1185912.5204166665,15974.93809178262
177,2022-10-01,2022-10-01,10,Business services,1202951.28,2022,10,1214144.8256043198,1180077.24375,11088.881840409478
178,2022-11-01,2022-11-01,10,Business services,1207491.79,2022,11,1221189.265343903,1175874.44875,17332.67015104834
179,2022-12-01,2022-12-01,10,Business services,1164213.14,2022,12,1124068.300031403,1173004.825,-80600.99302759557
180,2023-01-01,2023-01-01,10,Business services,1122825.82,2023,1,1117845.1728959866,1170018.5287499998,-87653.46322797704
181,2023-02-01,2023-02-01,10,Business services,1120282.19,2023,2,1130181.144797028,1167271.2066666665,-76167.45643110108
182,2023-03-01,2023-03-01,10,Business services,1111029.32,2023,3,1123174.6205522367,1164050.9245833333,-84047.8683211878
183,2023-04-01,2023-04-01,10,Business services,1122997.1,2023,4,1131369.5400834866,1159997.9604166667,-76753.47176643717
184,2023-05-01,2023-05-01,10,Business services,1177380.35,2023,5,1185045.559744945,1155810.8537500002,-24006.67468525376
185,2023-06-01,2023-06-01,10,Business services,1171765.8,2023,6,1193861.3016459865,1155870.5658333334,-16150.327007255983
186,2023-07-01,2023-07-01,10,Business services,1172777.17,2023,7,1162183.2727979473,1160401.9566666665,-48819.20852341363
187,2023-08-01,2023-08-01,10,Business services,1173790.4,2023,8,1172016.2946606923,1164607.2075,-40009.65995944664
188,2023-09-01,2023-09-01,10,Business services,1196400.72,2023,9,1168825.7818420648,1168765.5391666666,-44257.052201673854
189,2023-10-01,2023-10-01,10,Business services,1155092.17,2023,10,1166285.7156043197,1172873.4120833334,-47887.8807654893
190,2023-11-01,2023-11-01,10,Business services,1154860.34,2023,11,1168557.8153439031,1174974.7370833335,-46740.56154249585
191,2023-12-01,2023-12-01,10,Business services,1218277.68,2023,12,1178132.8400314031,1175239.1487500002,-38324.10134490044
192,2024-01-01,2024-01-01,10,Business services,1177514.66,2024,1,1172534.0128959864,1176877.6125,-45114.68207385088
193,2024-02-01,2024-02-01,10,Business services,1166519.37,2024,2,1176418.3247970282,1180088.9179166667,-42454.42228962784
194,2024-03-01,2024-03-01,10,Business services,1164592.1,2024,3,1176737.4005522367,1184031.2708333333,-43390.45848706388
195,2024-04-01,2024-04-01,10,Business services,1168023.27,2024,4,1176395.7100834865,1188435.3275,-45016.754476406146
196,2024-05-01,2024-05-01,10,Business services,1182785.98,2024,5,1190451.189744945,1193253.4479166665,-32273.47283268906
197,2024-06-01,2024-06-01,10,Business services,1172706.05,2024,6,1194801.5516459865,1202447.2729166667,-29260.653024239
198,2024-07-01,2024-07-01,10,Business services,1211160.05,2024,7,1200566.1527979474,1215554.9158333333,-24856.440593709936
199,2024-08-01,2024-08-01,10,Business services,1212478.85,2024,8,1210704.7446606925,1228988.5808333333,-16098.360858583124
200,2024-09-01,2024-09-01,10,Business services,1252328.74,2024,9,1224753.8018420648,1242637.9295833334,-3447.024194838479
201,2024-10-01,2024-10-01,10,Business services,1204861.51,2024,10,1216055.0556043198,,-13557.6601082969
202,2024-11-01,2024-11-01,10,Business services,1220725.89,2024,11,1234423.365343903,,3387.6566268212628
203,2024-12-01,2024-12-01,10,Business services,1373063.93,2024,12,1332919.0900314031,,100452.4554220126
204,2025-01-01,2025-01-01,10,Business services,1337311.84,2025,1,1332331.1928959866,,98428.84380802512
205,2025-02-01,2025-02-01,10,Business services,1329130.15,2025,2,1339029.104797028,,103688.62184970896
206,2025-03-01,2025-03-01,10,Business services,1329565.69,2025,3,1341710.9905522366,,104931.56408842979
0,2008-01-01,2008-01-01,11,Personal services,738733.64,2008,1,728572.7022745609,,12657.323945280514
1,2008-02-01,2008-02-01,11,Personal services,766548.51,2008,2,779776.6330297692,,60580.92060487787
2,2008-03-01,2008-03-01,11,Personal services,776422.25,2008,3,772969.6852172692,,50493.54103223048
3,2008-04-01,2008-04-01,11,Personal services,777396.45,2008,4,786861.9208422691,,61104.68212263484
4,2008-05-01,2008-05-01,11,Personal services,770219.63,2008,5,785958.2963110192,,56918.34556177433
5,2008-06-01,2008-06-01,11,Personal services,767122.95,2008,6,775882.6600089358,,43556.953527752776
6,2008-07-01,2008-07-01,11,Personal services,744967.29,2008,7,745255.2168487031,744906.42625,9638.845541177085
7,2008-08-01,2008-08-01,11,Personal services,700523.51,2008,8,708628.1681232129,743309.21,-30285.978584743105
8,2008-09-01,2008-09-01,11,Personal services,722886.98,2008,9,696927.7872653697,740423.8625,-45293.521270593395
9,2008-10-01,2008-10-01,11,Personal services,713936.32,2008,10,733687.9591495608,737923.2425,-11851.939807370538
10,2008-11-01,2008-11-01,11,Personal services,696604.26,2008,11,721090.7917276858,735537.0283333333,-27780.818921511644
11,2008-12-01,2008-12-01,11,Personal services,762858.07,2008,12,702608.0392016441,733691.7449999999,-49610.00563930115
12,2009-01-01,2009-01-01,11,Personal services,740048.15,2009,1,729887.2122745609,733398.8087499999,-25693.376127627096
13,2009-02-01,2009-02-01,11,Personal services,726900.81,2009,2,740128.9330297692,736089.5783333333,-18831.312379916664
14,2009-03-01,2009-03-01,11,Personal services,746821.61,2009,3,743369.0452172692,740753.4620833334,-18988.7764715706
15,2009-04-01,2009-04-01,11,Personal services,746982.21,2009,4,756447.6808422691,744739.1575000001,-9326.296919445624
16,2009-05-01,2009-05-01,11,Personal services,743364.73,2009,5,759103.3963110192,748716.32,-10105.83132101898
17,2009-06-01,2009-06-01,11,Personal services,749691.05,2009,6,758450.7600089359,753240.9749999999,-14213.253332434455
18,2009-07-01,2009-07-01,11,Personal services,755368.72,2009,7,755656.646848703,757273.3312499999,-20482.052105474868
19,2009-08-01,2009-08-01,11,Personal services,754700.55,2009,8,762805.2081232129,761002.5320833334,-16828.330741549842
20,2009-09-01,2009-09-01,11,Personal services,780643.15,2009,9,754683.9572653697,764369.9874999999,-28464.67216153175
21,2009-10-01,2009-10-01,11,Personal services,751836.84,2009,10,771588.4791495608,767831.8441666666,-15095.457996579004
22,2009-11-01,2009-11-01,11,Personal services,754155.64,2009,11,778642.1717276858,771187.86625,-11597.037165521411
23,2009-12-01,2009-12-01,11,Personal services,813898.41,2009,12,753648.3792016442,774248.0304166666,-40165.69585988938
24,2010-01-01,2010-01-01,11,Personal services,785784.36,2010,1,775623.4222745609,777339.32625,-21784.65428667667
25,2010-02-01,2010-02-01,11,Personal services,770665.42,2010,2,783893.5430297692,780202.66625,-17126.90135217586
26,2010-03-01,2010-03-01,11,Personal services,783875.93,2010,3,780423.3652172693,783550.1895833336,-24226.87620454468
27,2010-04-01,2010-04-01,11,Personal services,793012.45,2010,4,802477.9208422691,787370.65875,-5818.477584716631
28,2010-05-01,2010-05-01,11,Personal services,777879.02,2010,5,793617.6863110192,791024.39125,-18339.972896809224
29,2010-06-01,2010-06-01,11,Personal services,788620.7,2010,6,797380.4100089358,796911.9579166666,-18252.31267011375
30,2010-07-01,2010-07-01,11,Personal services,790630.17,2010,7,790918.0968487031,804255.6279166667,-28402.049394517322
31,2010-08-01,2010-08-01,11,Personal services,788159.26,2010,8,796263.9181232129,810680.8337500001,-26754.428343953216
32,2010-09-01,2010-09-01,11,Personal services,827525.0,2010,9,801565.8072653697,817282.1929166666,-25159.713500726037
33,2010-10-01,2010-10-01,11,Personal services,796646.25,2010,10,816397.8891495608,823561.1425000001,-14041.77096716757
34,2010-11-01,2010-11-01,11,Personal services,797035.81,2010,11,821522.3417276859,829619.0225,-12636.219634505454
35,2010-12-01,2010-12-01,11,Personal services,912319.84,2010,12,852069.8092016442,836109.3375,14189.896203030716
36,2011-01-01,2011-01-01,11,Personal services,863611.01,2011,1,853450.0722745609,842714.5625,11848.766254131799
37,2011-02-01,2011-02-01,11,Personal services,847043.71,2011,2,860271.8330297691,849233.5966666668,14951.392117756419
38,2011-03-01,2011-03-01,11,Personal services,865930.26,2011,3,862477.6952172692,855643.1633333334,13442.585633865208
39,2011-04-01,2011-04-01,11,Personal services,861652.91,2011,4,871118.3808422692,861847.1312499999,18375.161531946505
40,2011-05-01,2011-05-01,11,Personal services,854627.68,2011,5,870366.3463110193,867853.6824999998,13923.565218875883
41,2011-06-01,2011-06-01,11,Personal services,867639.6,2011,6,876399.3100089359,872040.8558333331,16267.362297041342
42,2011-07-01,2011-07-01,11,Personal services,870136.67,2011,7,870424.5968487031,872668.3545833332,6615.617461181013
43,2011-08-01,2011-08-01,11,Personal services,865109.58,2011,8,873214.2381232128,871599.9874999998,5741.976266469806
44,2011-09-01,2011-09-01,11,Personal services,904404.28,2011,9,878445.0872653697,870426.2283333333,7324.855361664202
45,2011-10-01,2011-10-01,11,Personal services,868662.2,2011,10,888413.8391495608,869594.4962499999,13662.468531631166
46,2011-11-01,2011-11-01,11,Personal services,869177.09,2011,11,893663.6217276858,869128.7470833333,15299.406119803549
47,2011-12-01,2011-12-01,11,Personal services,940670.72,2011,12,880420.6892016442,868554.8416666666,-1536.720700666774
48,2012-01-01,2012-01-01,11,Personal services,850320.1,2012,1,840159.1622745609,871639.8129166666,-45370.55230637593
49,2012-02-01,2012-02-01,11,Personal services,834693.81,2012,2,847921.9330297692,878354.0991666664,-41157.945836299914
50,2012-03-01,2012-03-01,11,Personal services,850109.94,2012,3,846657.3752172692,885135.3141666665,-45948.926681325654
51,2012-04-01,2012-04-01,11,Personal services,857511.66,2012,4,866977.1308422692,891574.9729166665,-29129.93440038932
52,2012-05-01,2012-05-01,11,Personal services,847590.95,2012,5,863329.6163110192,895854.4716666667,-36250.2796071982
53,2012-06-01,2012-06-01,11,Personal services,860902.6,2012,6,869662.3100089359,898532.8616666666,-33359.98616828106
54,2012-07-01,2012-07-01,11,Personal services,950912.98,2012,7,951200.906848703,905855.2558333331,44769.41828604811
55,2012-08-01,2012-08-01,11,Personal services,945476.14,2012,8,953580.7981232129,917538.0566666665,43776.35991298477
56,2012-09-01,2012-09-01,11,Personal services,986786.88,2012,9,960827.6872653697,929286.3274999999,47689.23156669375
57,2012-10-01,2012-10-01,11,Personal services,940831.41,2012,10,960583.0491495609,940998.4216666666,44151.859762268374
58,2012-11-01,2012-11-01,11,Personal services,899715.85,2012,11,924202.3817276858,952367.6099999999,4521.726119847735
59,2012-12-01,2012-12-01,11,Personal services,974413.32,2012,12,914163.2892016441,963458.5195833332,-8721.922168359044
60,2013-01-01,2013-01-01,11,Personal services,992314.96,2013,1,982154.0222745609,971155.2395833334,56110.77370122017
61,2013-02-01,2013-02-01,11,Personal services,973086.17,2013,2,986314.2930297692,975691.8458333332,57161.20121114806
62,2013-03-01,2013-03-01,11,Personal services,993676.08,2013,3,990223.5152172692,978044.5916666666,58010.01655715355
63,2013-04-01,2013-04-01,11,Personal services,995035.78,2013,4,1004501.2508422692,978585.0770833333,69277.5831315224
64,2013-05-01,2013-05-01,11,Personal services,982927.35,2013,5,998666.0163110192,981169.0683333332,60482.77111943008
65,2013-06-01,2013-06-01,11,Personal services,991748.03,2013,6,1000507.7400089359,985221.2195833334,59415.328135965974
66,2013-07-01,2013-07-01,11,Personal services,1004788.83,2013,7,1005076.756848703,986778.8608333335,61124.941635437775
67,2013-08-01,2013-08-01,11,Personal services,1000478.84,2013,8,1008583.4981232128,985997.5825000001,61820.93700075592
68,2013-09-01,2013-09-01,11,Personal services,988250.08,2013,9,962290.8872653696,984965.2350000001,12764.660111774458
69,2013-10-01,2013-10-01,11,Personal services,952339.86,2013,10,972091.4991495608,983010.3987500002,19846.63127642765
70,2013-11-01,2013-11-01,11,Personal services,950223.19,2013,11,974709.7217276858,980730.0145833334,19789.085387414205
71,2013-12-01,2013-12-01,11,Personal services,1021157.61,2013,12,960907.5792016442,978949.8970833335,3351.7404498460237
72,2014-01-01,2014-01-01,11,Personal services,982954.06,2014,1,972793.122274561,975773.67,12640.188276500558
73,2014-02-01,2014-02-01,11,Personal services,963696.39,2014,2,976924.5130297692,971196.8654166666,14210.106198169058
74,2014-03-01,2014-03-01,11,Personal services,978289.52,2014,3,974836.9552172692,968651.15875,9594.115679993178
75,2014-04-01,2014-04-01,11,Personal services,963506.27,2014,4,972971.7408422692,967594.2924999997,5230.816796441097
76,2014-05-01,2014-05-01,11,Personal services,959727.64,2014,5,975466.3063110192,966358.2074999998,5254.879994353047
77,2014-06-01,2014-06-01,11,Personal services,972224.92,2014,6,980984.6300089359,966107.1,8327.477338494617
78,2014-07-01,2014-07-01,11,Personal services,948082.49,2014,7,948370.416848703,966490.1412499999,-26710.5331260151
79,2014-08-01,2014-08-01,11,Personal services,947341.87,2014,8,955446.5281232129,966660.1591666666,-22039.201229074504
80,2014-09-01,2014-09-01,11,Personal services,980290.09,2014,9,954330.8972653697,966923.3491666667,-25543.29856077803
81,2014-10-01,2014-10-01,11,Personal services,934935.06,2014,10,954686.6991495609,967484.4783333332,-27562.18521417142
82,2014-11-01,2014-11-01,11,Personal services,937961.95,2014,11,962448.4817276858,968015.8449999999,-22163.65111143596
83,2014-12-01,2014-12-01,11,Personal services,1027392.27,2014,12,967142.2392016442,968390.1287499998,-19823.82725356985
84,2015-01-01,2015-01-01,11,Personal services,985912.39,2015,1,975751.4522745609,970939.7787499999,-13561.187124519143
85,2015-02-01,2015-02-01,11,Personal services,964818.49,2015,2,978046.6130297692,975285.8083333331,-13607.039866392268
86,2015-03-01,2015-03-01,11,Personal services,983483.98,2015,3,980031.4152172692,979464.5091666667,-13959.388315840391
