index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Wage_Growth_SA,Real_Wage_Growth_SA_Annual,Real_Wage_Growth_SA_Annual_cycle
43,2011-08-01,2011-08-01,10,Business services,966943.02,2011,8,965168.9146606924,952072.6170833333,0.9170132354215488,19.673851848578817,13.073731549356774
44,2011-09-01,2011-09-01,10,Business services,1014913.3,2011,9,987338.361842065,948017.2908333334,2.296949978871443,20.67112926998691,14.076814778488686
45,2011-10-01,2011-10-01,10,Business services,964091.99,2011,10,975285.5356043199,944303.2766666665,-1.2207391815768465,18.544883293995305,11.967203680179987
46,2011-11-01,2011-11-01,10,Business services,967208.1,2011,11,980905.5753439032,940822.8645833333,0.5762455746973538,18.207734244756878,11.6570513762631
47,2011-12-01,2011-12-01,10,Business services,1031774.7,2011,12,991629.8600314031,937726.8145833333,1.09330448894025,6.975142070632434,0.4612582732438124
48,2012-01-01,2012-01-01,10,Business services,886590.25,2012,1,881609.6028959865,940613.4937499999,-11.094891508403393,-5.351681434944789,-11.819613323683736
49,2012-02-01,2012-02-01,10,Business services,877057.59,2012,2,886956.5447970281,949141.3187499999,0.6064976927970589,-5.484097329053917,-11.89757751892938
50,2012-03-01,2012-03-01,10,Business services,879629.87,2012,3,891775.1705522365,956979.75125,0.5432764190618888,-4.891427787497882,-11.242518334906677
51,2012-04-01,2012-04-01,10,Business services,891944.26,2012,4,900316.7000834866,964562.8062499999,0.9578119926753281,-4.585936823154424,-10.867169828808313
52,2012-05-01,2012-05-01,10,Business services,891717.12,2012,5,899382.3297449448,967967.1245833334,-0.1037824066192683,-4.284353339870961,-10.488644200970004
53,2012-06-01,2012-06-01,10,Business services,896835.21,2012,6,918930.7116459865,966166.6050000001,2.1735341305388456,-3.572768199849985,-9.693331758463488
54,2012-07-01,2012-07-01,10,Business services,1070320.52,2012,7,1059726.6227979474,973706.2245833332,15.321711350768496,10.803864478401293,4.773594866231388
55,2012-08-01,2012-08-01,10,Business services,1068282.81,2012,8,1066508.7046606925,991217.4654166667,0.6399840974872006,10.499694764374624,4.566142022860267
56,2012-09-01,2012-09-01,10,Business services,1101695.89,2012,9,1074120.9518420647,1008800.6016666667,0.7137538726225356,8.78954909015086,2.9589555904641687
57,2012-10-01,2012-10-01,10,Business services,1059302.72,2012,10,1070496.2656043197,1026288.0133333332,-0.33745605944366375,9.762344105821686,4.040736433517614
58,2012-11-01,2012-11-01,10,Business services,953701.01,2012,11,967398.4853439032,1043590.2741666667,-9.630839786462541,-1.3770020621265644,-6.983835938557691
59,2012-12-01,2012-12-01,10,Business services,1002069.32,2012,12,961924.4800314031,1060154.54,-0.5658480342311201,-2.9956116891295848,-8.482153596783924
60,2013-01-01,2013-01-01,10,Business services,1097246.5,2013,1,1092265.8528959865,1069768.4987499998,13.55006298003023,23.89450492689944,18.533557252962225
61,2013-02-01,2013-02-01,10,Business services,1086671.12,2013,2,1096570.0747970282,1073441.36375,0.39406357798603686,23.63289737581995,18.40269574129271
62,2013-03-01,2013-03-01,10,Business services,1092011.61,2013,3,1104156.9105522367,1072185.5370833334,0.6918696697621352,23.815614855982336,18.721017601467437
63,2013-04-01,2013-04-01,10,Business services,1099260.4,2013,4,1107632.8400834864,1066342.9904166667,0.3148039466158048,23.02702371074259,18.072453715642794
64,2013-05-01,2013-05-01,10,Business services,1099655.24,2013,5,1107320.449744945,1065783.4870833333,-0.028203419692574005,23.12010288872022,18.30940311894238
65,2013-06-01,2013-06-01,10,Business services,1086439.47,2013,6,1108534.9716459864,1068921.1929166666,0.10968115881191398,20.63313997421865,15.969434034228374
66,2013-07-01,2013-07-01,10,Business services,1111451.27,2013,7,1100857.3727979474,1066284.0266666666,-0.692589683177891,3.8812604227498104,-0.6331887206871754
67,2013-08-01,2013-08-01,10,Business services,1115300.82,2013,8,1113526.7146606925,1058589.1087500001,1.1508613355192931,4.408591303055398,0.044678064295925246
68,2013-09-01,2013-09-01,10,Business services,1024538.04,2013,9,996963.101842065,1050387.1387499997,-10.46796734051828,-7.183348380615595,-11.396425579499395
69,2013-10-01,2013-10-01,10,Business services,996239.45,2013,10,1007432.9956043198,1041794.3708333331,1.0501786618692277,-5.891031293266513,-9.953951634740697
70,2013-11-01,2013-11-01,10,Business services,1003336.2,2013,11,1017033.6753439031,1032826.5574999999,0.952984444769367,5.1307905430878264,1.216456494275544
71,2013-12-01,2013-12-01,10,Business services,1027739.07,2013,12,987594.2300314031,1024082.1687499998,-2.8946382038475993,2.6685826728478634,-1.0995502251495246
72,2014-01-01,2014-01-01,10,Business services,1008284.76,2014,1,1003304.1128959865,1014747.6845833332,1.590722422920976,-8.14469661979551,-11.769837472162685
73,2014-02-01,2014-02-01,10,Business services,990954.83,2014,2,1000853.784797028,1003920.2333333332,-0.24422586008201463,-8.72869798290975,-12.214871373985233
74,2014-03-01,2014-03-01,10,Business services,990880.62,2014,3,1003025.9205522365,997768.9704166665,0.21702828007479358,-9.15911398402789,-12.511069160656874
75,2014-04-01,2014-04-01,10,Business services,994164.96,2014,4,1002537.4000834866,995832.8812499999,-0.048704670411803264,-9.488292166570144,-12.711408787553776
76,2014-05-01,2014-05-01,10,Business services,989523.16,2014,5,997188.3697449449,993343.5424999997,-0.5335492060541847,-9.945818306287702,-13.046009906355604
77,2014-06-01,2014-06-01,10,Business services,986706.22,2014,6,1008801.7216459865,992244.479583333,1.1646096418084007,-8.996851930788697,-11.980467838741038
78,2014-07-01,2014-07-01,10,Business services,987156.9,2014,7,976563.0027979473,991656.9570833332,-3.1957438370979196,-11.290687883035444,-14.164412558086251
79,2014-08-01,2014-08-01,10,Business services,979736.36,2014,8,977962.2546606924,990692.9270833333,0.14328331697353036,-12.174333872295872,-14.94509446219157
80,2014-09-01,2014-09-01,10,Business services,1012472.19,2014,9,984897.2518420649,989924.2645833333,0.7091272846495134,-1.2102604376938664,-3.8851174854064867
81,2014-10-01,2014-10-01,10,Business services,961839.16,2014,10,973032.7056043199,989436.4341666667,-1.2046481209643467,-3.4146479368947547,-6.00068006353505
82,2014-11-01,2014-11-01,10,Business services,977992.36,2014,11,991689.8353439032,989017.6608333332,1.917420620306487,-2.491937151582524,-4.996211078641585
83,2014-12-01,2014-12-01,10,Business services,1026705.4,2014,12,986560.5600314032,988299.9075,-0.5172257625007504,-0.1046654555654003,-2.5341897033709593
84,2015-01-01,2015-01-01,10,Business services,995217.89,2015,1,990237.2428959865,989283.03625,0.37267685467441414,-1.3023837769669977,-3.6640701136720164
85,2015-02-01,2015-02-01,10,Business services,980884.98,2015,2,990783.9347970281,991863.5549999998,0.05520817409803147,-1.006125984930173,-3.3067698725799453
86,2015-03-01,2015-03-01,10,Business services,982502.57,2015,3,994647.8705522364,994371.6820833331,0.38998772784906155,-0.8352775165957116,-3.0815298389819255
87,2015-04-01,2015-04-01,10,Business services,990835.08,2015,4,999207.5200834866,997613.865,0.4584184681075687,-0.33214521470448233,-2.530486762165585
88,2015-05-01,2015-05-01,10,Business services,982802.48,2015,5,990467.6897449448,1000936.2604166665,-0.8746761971738848,-0.6739629345776543,-2.8306806267624416
89,2015-06-01,2015-06-01,10,Business services,976200.82,2015,6,998296.3216459865,1004036.5816666665,0.7903975043403566,-1.04137411491122,-3.1625414754180157
90,2015-07-01,2015-07-01,10,Business services,1021257.39,2015,7,1010663.4927979473,1006447.47625,1.2388276790973096,3.4918883781485555,1.4004330634434012
91,2015-08-01,2015-08-01,10,Business services,1007568.32,2015,8,1005794.2146606924,1007840.6045833331,-0.4817902468975732,2.845913517353127,0.7785916026214363
92,2015-09-01,2015-09-01,10,Business services,1044835.28,2015,9,1017260.341842065,1009459.8449999997,1.1400072712926423,3.2859356587167765,1.2374173323678694
93,2015-10-01,2015-10-01,10,Business services,1007288.46,2015,10,1018482.0056043199,1011005.1683333332,0.1200935210000198,4.670891300798852,2.6360895778282902
94,2015-11-01,2015-11-01,10,Business services,1012280.55,2015,11,1025978.0253439032,1012177.2216666667,0.7359992320272291,3.4575518249725157,1.4316129989888604
95,2015-12-01,2015-12-01,10,Business services,1066824.92,2015,12,1026680.0800314031,1013616.1408333331,0.06842784837077787,4.06660489232642,2.044888195353871
96,2016-01-01,2016-01-01,10,Business services,1012959.84,2016,1,1007979.1928959865,1015299.1795833333,-1.8214911830026548,1.7916868030647848,-0.23024664085341362
97,2016-02-01,2016-02-01,10,Business services,996578.11,2016,2,1006477.0647970281,1016976.1333333333,-0.1490237208808587,1.5839104217222566,-0.4424925315376038
98,2016-03-01,2016-03-01,10,Business services,1005671.21,2016,3,1017816.5105522365,1018740.9941666668,1.126647208547693,2.3293308803985724,0.29439354555623387
99,2016-04-01,2016-04-01,10,Business services,1004754.2,2016,4,1013126.6400834866,1020562.1070833334,-0.46077759793907713,1.3930159371535744,-0.654329347062637
100,2016-05-01,2016-05-01,10,Business services,997012.64,2016,5,1004677.8497449448,1022669.2470833333,-0.8339323046372082,1.4346919285836757,-0.6287458399035186
101,2016-06-01,2016-06-01,10,Business services,996524.72,2016,6,1018620.2216459865,1024558.3183333332,1.3877455250537407,2.0358584479696518,-0.047162257953795805
102,2016-07-01,2016-07-01,10,Business services,1041326.42,2016,7,1030732.5227979473,1025890.8741666665,1.1890890141949662,1.9857282016233047,-0.12016696173587782
103,2016-08-01,2016-08-01,10,Business services,1027746.18,2016,8,1025972.0746606925,1027399.5874999999,-0.46185096831256045,2.0061618674956483,-0.12569997622665063
104,2016-09-01,2016-09-01,10,Business services,1067014.08,2016,9,1039439.141842065,1028712.1699999999,1.312615373651993,2.1802481712634547,0.0195276485369682
105,2016-10-01,2016-10-01,10,Business services,1028816.37,2016,10,1040009.9156043199,1030186.6266666667,0.054911705676530254,2.113725120477339,-0.07854488570087348
106,2016-11-01,2016-11-01,10,Business services,1041324.0,2016,11,1055021.475343903,1032158.0750000001,1.4434054439625532,2.8308062436585457,0.6044969930983024
107,2016-12-01,2016-12-01,10,Business services,1083119.18,2016,12,1042974.3400314031,1034092.4354166668,-1.1418853164645748,1.5870825115747556,-0.6755540947243741
108,2017-01-01,2017-01-01,10,Business services,1028646.92,2017,1,1023666.2728959866,1034699.2074999999,-1.851250447334607,1.5562900613980135,-0.7447650267520598
109,2017-02-01,2017-02-01,10,Business services,1017100.15,2017,2,1026999.1047970281,1034323.1558333333,0.32557797294745505,2.0389972824804037,-0.3023652157791159
110,2017-03-01,2017-03-01,10,Business services,1016651.15,2017,3,1028796.4505522365,1034382.8195833331,0.1750094763289578,1.0787740114416744,-1.304576880688514
111,2017-04-01,2017-04-01,10,Business services,1029161.22,2017,4,1037533.6600834866,1034357.1883333332,0.8492651317527411,2.409078888497973,-0.017731103701889683
112,2017-05-01,2017-05-01,10,Business services,1019920.38,2017,5,1027585.5897449448,1034269.2266666666,-0.9588190457108903,2.280107997385983,-0.19141145734070575
113,2017-06-01,2017-06-01,10,Business services,1020041.63,2017,6,1042137.1316459866,1034100.8670833333,1.4160904985689449,2.308702448690747,-0.2085563504639949
114,2017-07-01,2017-07-01,10,Business services,1032372.04,2017,7,1021778.1427979473,1034942.0279166667,-1.9535806018046387,-0.8687394451950659,-3.4325455131829057
115,2017-08-01,2017-08-01,10,Business services,1027675.32,2017,8,1025901.2146606924,1036843.7179166668,0.40351928564990036,-0.0069066207307399985,-2.6178443152294415
116,2017-09-01,2017-09-01,10,Business services,1068516.87,2017,9,1040941.9318420651,1038889.2633333333,1.4660979991477419,0.1445770069171015,-2.513826619352257
117,2017-10-01,2017-10-01,10,Business services,1026698.43,2017,10,1037891.97560432,1040622.92625,-0.2929996519928757,-0.2036461353129737,-2.9095797467788036
118,2017-11-01,2017-11-01,10,Business services,1041330.86,2017,11,1055028.3353439032,1042117.0558333332,1.6510735358181705,0.0006502237310357373,-2.752587777712762
119,2017-12-01,2017-12-01,10,Business services,1079071.69,2017,12,1038926.8500314031,1043778.0904166667,-1.526166148632535,-0.3880718676049222,-3.1880765647028544
120,2018-01-01,2018-01-01,10,Business services,1052882.27,2018,1,1047901.6228959865,1045002.9091666666,0.8638503148043819,2.3675049810361948,-0.47839537918349073
121,2018-02-01,2018-02-01,10,Business services,1038505.36,2018,2,1048404.3147970281,1047259.5470833333,0.04797128757680902,2.084248165360414,-0.8063188878838856
122,2018-03-01,2018-03-01,10,Business services,1044339.03,2018,3,1056484.3305522366,1050793.30625,0.7706965376971908,2.6912884453613506,-0.2423547019232979
123,2018-04-01,2018-04-01,10,Business services,1043081.25,2018,4,1051453.6900834865,1054407.3041666665,-0.4761680153003822,1.3416461109203803,-1.6331146809368677
124,2018-05-01,2018-05-01,10,Business services,1041859.46,2018,5,1049524.669744945,1058297.7654166666,-0.18346222536804735,2.1350124231934275,-0.878537843264338
125,2018-06-01,2018-06-01,10,Business services,1037967.38,2018,6,1060062.8816459866,1067096.0262499999,1.0040937773861724,1.7200951252631658,-1.3295341241251761
126,2018-07-01,2018-07-01,10,Business services,1043841.94,2018,7,1033248.0427979472,1080153.5620833333,-2.5295517192719053,1.1225430961550709,-1.9600655439546624
127,2018-08-01,2018-08-01,10,Business services,1070364.73,2018,8,1068590.6246606924,1092690.3108333335,3.4205321857702753,4.161161853592232,1.0490727742604933
128,2018-09-01,2018-09-01,10,Business services,1110637.68,2018,9,1083062.7418420648,1104459.652083333,1.3543181876565447,4.046413033382379,0.9087569495807517
129,2018-10-01,2018-10-01,10,Business services,1071313.57,2018,10,1082507.1156043198,1115795.6495833332,-0.05130138968679754,4.298630401687276,1.1397271367232769
130,2018-11-01,2018-11-01,10,Business services,1090086.79,2018,11,1103784.265343903,1127512.8620833333,1.9655436378083424,4.621291046567699,1.4458598002907448
131,2018-12-01,2018-12-01,10,Business services,1241474.02,2018,12,1201329.1800314032,1134778.5195833333,8.83731701476178,15.631738653697447,12.444889208307984
132,2019-01-01,2019-01-01,10,Business services,1203860.8,2019,1,1198880.1528959866,1141971.8100000003,-0.2038597893170846,14.407700751789566,11.214922315513455
133,2019-02-01,2019-02-01,10,Business services,1188408.8,2019,2,1198307.7547970281,1152583.6054166667,-0.047744396933735445,14.298247144187059,11.105312325895875
134,2019-03-01,2019-03-01,10,Business services,1176899.78,2019,3,1189045.0805522366,1162652.8554166667,-0.7729795795538674,12.5473465309901,9.36022480530673
135,2019-04-01,2019-04-01,10,Business services,1182584.44,2019,4,1190956.8800834864,1172696.6025,0.1607844448052287,13.267649475738995,10.092421493899312
136,2019-05-01,2019-05-01,10,Business services,1183569.37,2019,5,1191234.579744945,1181985.6066666667,0.023317356497343233,13.502294332389386,10.345079698285428
137,2019-06-01,2019-06-01,10,Business services,1070633.25,2019,6,1092728.7516459865,1186697.0683333331,-8.269221677568295,3.0815030471851523,-0.05161755625752473
138,2019-07-01,2019-07-01,10,Business services,1183815.04,2019,7,1173221.1427979474,1188381.525,7.36618223238974,13.546902021799623,10.443837387831488
139,2019-08-01,2019-08-01,10,Business services,1185074.72,2019,8,1183300.6146606924,1190982.3066666666,0.8591280445822136,10.734699271428072,7.6675341999190545
140,2019-09-01,2019-09-01,10,Business services,1237589.69,2019,9,1210014.7518420648,1193891.3775,2.2575951411157424,11.721574853925908,8.695954006866868
141,2019-10-01,2019-10-01,10,Business services,1185411.49,2019,10,1196605.0356043198,1197149.105,-1.1082275003119424,10.540154272917057,7.5614642182326115
142,2019-11-01,2019-11-01,10,Business services,1198924.97,2019,11,1212622.445343903,1199773.097083333,1.3385711461170624,9.860457647137189,6.933759760275164
143,2019-12-01,2019-12-01,10,Business services,1245710.92,2019,12,1205566.080031403,1206321.8579166662,-0.5819095085691561,0.3526843491713949,-2.517343531528486
