index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3,Avg_Taxable_Income_MA3_sa,Avg_Taxable_Income_MA3_trend
100,2016-07-01,2016-07-01,11,Personal services,740197.97,2016,7,718217.8733333334,724689.904454274,732035.8479166667
101,2016-08-01,2016-08-01,11,Personal services,752679.46,2016,8,734127.4633333334,739073.0937164268,735762.6362499999
102,2016-09-01,2016-09-01,11,Personal services,774809.87,2016,9,755895.7666666666,751889.0133033342,739398.7427777777
103,2016-10-01,2016-10-01,11,Personal services,738336.58,2016,10,755275.3033333332,754743.863707746,742931.5127777777
104,2016-11-01,2016-11-01,11,Personal services,744382.27,2016,11,752509.5733333332,755510.8782129544,746369.129861111
105,2016-12-01,2016-12-01,11,Personal services,812974.76,2016,12,765231.2033333333,760658.3549317044,749831.5454166667
106,2017-01-01,2017-01-01,11,Personal services,754780.66,2017,1,770712.5633333334,759621.5567285795,753007.0815277776
107,2017-02-01,2017-02-01,11,Personal services,738225.56,2017,2,768660.3266666667,755749.6223275377,755279.648611111
108,2017-03-01,2017-03-01,11,Personal services,756923.6,2017,3,749976.6066666668,750279.4462858712,756448.5470833333
109,2017-04-01,2017-04-01,11,Personal services,748859.55,2017,4,748002.9033333333,753040.0042893434,757066.6676388888
110,2017-05-01,2017-05-01,11,Personal services,744444.71,2017,5,750075.9533333333,755002.9360688572,757838.0088888889
111,2017-06-01,2017-06-01,11,Personal services,757556.08,2017,6,750286.7799999999,758713.6426400377,758713.5694444444
112,2017-07-01,2017-07-01,11,Personal services,755328.8,2017,7,752443.1966666667,758915.2277876072,759698.3234722222
113,2017-08-01,2017-08-01,11,Personal services,750446.37,2017,8,754443.75,759389.3803830934,761169.72375
114,2017-09-01,2017-09-01,11,Personal services,785123.96,2017,9,763633.0433333333,759626.289970001,763321.3083333333
115,2017-10-01,2017-10-01,11,Personal services,751548.43,2017,10,762372.9199999999,761841.4803744127,765920.5576388888
116,2017-11-01,2017-11-01,11,Personal services,755100.05,2017,11,763924.1466666666,766925.4515462877,768570.8212499999
117,2017-12-01,2017-12-01,11,Personal services,817841.77,2017,12,774830.0833333334,770257.2349317045,771157.6872222221
118,2018-01-01,2018-01-01,11,Personal services,781301.52,2018,1,784747.7799999999,773656.773395246,773619.8959722223
119,2018-02-01,2018-02-01,11,Personal services,770672.86,2018,2,789938.7166666667,777028.0123275378,776380.1280555556
120,2018-03-01,2018-03-01,11,Personal services,789034.36,2018,3,780336.2466666667,780639.0862858711,780025.3715277778
121,2018-04-01,2018-04-01,11,Personal services,780368.52,2018,4,780025.2466666667,785062.3476226768,784704.602638889
122,2018-05-01,2018-05-01,11,Personal services,775576.93,2018,5,781659.9366666666,786586.9194021906,790020.5165277778
123,2018-06-01,2018-06-01,11,Personal services,786417.29,2018,6,780787.5800000001,789214.4426400379,796188.2779166666
124,2018-07-01,2018-07-01,11,Personal services,781112.0,2018,7,781035.4066666667,787507.4377876073,803714.1477777776
125,2018-08-01,2018-08-01,11,Personal services,808762.04,2018,8,792097.11,797042.7403830934,812322.5544444444
126,2018-09-01,2018-09-01,11,Personal services,850522.54,2018,9,813465.5266666667,809458.7733033344,820955.5281944444
127,2018-10-01,2018-10-01,11,Personal services,815241.37,2018,10,824841.9833333334,824310.5437077462,828811.9756944445
128,2018-11-01,2018-11-01,11,Personal services,821347.14,2018,11,829037.0166666666,832038.3215462877,836135.6825
129,2018-12-01,2018-12-01,11,Personal services,936641.95,2018,12,857743.4866666667,853170.6382650378,842631.6419444445
130,2019-01-01,2019-01-01,11,Personal services,889376.67,2019,1,882455.2533333333,871364.2467285794,848579.9341666666
131,2019-02-01,2019-02-01,11,Personal services,870480.39,2019,2,898833.0033333333,885922.2989942044,854232.5366666666
132,2019-03-01,2019-03-01,11,Personal services,876042.93,2019,3,878633.3300000001,878936.1696192045,859864.0858333332
133,2019-04-01,2019-04-01,11,Personal services,864325.39,2019,4,870282.9033333333,875320.0042893434,865494.0837499999
134,2019-05-01,2019-05-01,11,Personal services,861145.41,2019,5,867171.2433333333,872098.2260688572,870815.867361111
135,2019-06-01,2019-06-01,11,Personal services,828067.1,2019,6,851179.2999999999,859606.1626400377,875544.1794444445
136,2019-07-01,2019-07-01,11,Personal services,870995.59,2019,7,853402.6999999998,859874.7311209404,879486.5890277778
137,2019-08-01,2019-08-01,11,Personal services,867114.14,2019,8,855392.2766666667,860337.9070497601,883201.7354166665
138,2019-09-01,2019-09-01,11,Personal services,917872.89,2019,9,885327.54,881320.7866366677,887593.8163888888
139,2019-10-01,2019-10-01,11,Personal services,879312.73,2019,10,888099.9199999999,887568.4803744127,893028.0073611111
140,2019-11-01,2019-11-01,11,Personal services,883320.04,2019,11,893501.8866666667,896503.1915462879,898878.4563888889
141,2019-12-01,2019-12-01,11,Personal services,957641.55,2019,12,906758.1066666668,902185.2582650379,905469.7363888888
142,2020-01-01,2020-01-01,11,Personal services,943213.8,2020,1,928058.4633333334,916967.4567285795,912638.9219444444
143,2020-02-01,2020-02-01,11,Personal services,926324.57,2020,2,942393.3066666666,929482.6023275377,919828.8820833333
144,2020-03-01,2020-03-01,11,Personal services,951910.54,2020,3,940482.9700000001,940785.8096192045,926246.2529166667
145,2020-04-01,2020-04-01,11,Personal services,938326.43,2020,4,938853.8466666667,943890.9476226767,931646.3858333334
146,2020-05-01,2020-05-01,11,Personal services,926796.26,2020,5,939011.0766666668,943938.0594021907,936516.2626388889
147,2020-06-01,2020-06-01,11,Personal services,947467.87,2020,6,937530.1866666666,945957.0493067044,940827.4819444444
148,2020-07-01,2020-07-01,11,Personal services,943072.67,2020,7,939112.2666666666,945584.2977876072,944308.4168055555
149,2020-08-01,2020-08-01,11,Personal services,936184.72,2020,8,942241.7533333333,947187.3837164267,946721.4502777779
150,2020-09-01,2020-09-01,11,Personal services,978227.5,2020,9,952494.9633333333,948488.2099700009,948283.5277777778
151,2020-10-01,2020-10-01,11,Personal services,937194.84,2020,10,950535.6866666666,950004.2470410794,949550.2395833333
152,2020-11-01,2020-11-01,11,Personal services,928407.15,2020,11,947943.1633333334,950944.4682129546,951185.8056944443
153,2020-12-01,2020-12-01,11,Personal services,1001756.29,2020,12,955786.0933333334,951213.2449317045,953258.9724999999
154,2021-01-01,2021-01-01,11,Personal services,957555.3,2021,1,962572.9133333334,951481.9067285795,955651.4511111111
155,2021-02-01,2021-02-01,11,Personal services,938063.39,2021,2,965791.66,952880.9556608711,958169.523611111
156,2021-03-01,2021-03-01,11,Personal services,968104.74,2021,3,954574.4766666667,954877.3162858711,960668.7556944445
157,2021-04-01,2021-04-01,11,Personal services,959322.14,2021,4,955163.4233333333,960200.5242893434,963199.5945833332
158,2021-05-01,2021-05-01,11,Personal services,958438.38,2021,5,961955.0866666666,966882.0694021905,966048.0044444443
159,2021-06-01,2021-06-01,11,Personal services,975266.02,2021,6,964342.18,972769.0426400378,969728.7638888888
160,2021-07-01,2021-07-01,11,Personal services,975454.88,2021,7,969719.7600000001,976191.7911209407,974451.8218055555
161,2021-08-01,2021-08-01,11,Personal services,965483.1,2021,8,972068.0,977013.6303830934,979958.8593055555
162,2021-09-01,2021-09-01,11,Personal services,1007012.88,2021,9,982650.2866666667,978643.5333033344,985812.714722222
163,2021-10-01,2021-10-01,11,Personal services,970865.51,2021,10,981120.4966666667,980589.0570410795,991686.0088888886
164,2021-11-01,2021-11-01,11,Personal services,979282.18,2021,11,985720.19,988721.4948796211,997783.4893055556
165,2021-12-01,2021-12-01,11,Personal services,1068894.19,2021,12,1006347.2933333333,1001774.4449317044,1004372.7645833333
166,2022-01-01,2022-01-01,11,Personal services,1027918.94,2022,1,1025365.1033333332,1014274.0967285793,1011531.71
167,2022-02-01,2022-02-01,11,Personal services,1008691.98,2022,2,1035168.3699999998,1022257.6656608708,1019202.74
168,2022-03-01,2022-03-01,11,Personal services,1040459.97,2022,3,1025690.2966666665,1025993.1362858709,1027451.3881944445
169,2022-04-01,2022-04-01,11,Personal services,1025868.04,2022,4,1025006.6633333332,1030043.7642893433,1036329.778472222
170,2022-05-01,2022-05-01,11,Personal services,1049026.12,2022,5,1038451.3766666666,1043378.3594021905,1045519.6849999999
171,2022-06-01,2022-06-01,11,Personal services,1063071.33,2022,6,1045988.4966666667,1054415.3593067045,1054049.8172222222
172,2022-07-01,2022-07-01,11,Personal services,1067566.95,2022,7,1059888.1333333333,1066360.1644542739,1061457.0766666667
173,2022-08-01,2022-08-01,11,Personal services,1067374.76,2022,8,1066004.3466666667,1070949.97704976,1068060.9505555555
174,2022-09-01,2022-09-01,11,Personal services,1125102.78,2022,9,1086681.4966666666,1082674.7433033343,1074445.769583333
175,2022-10-01,2022-10-01,11,Personal services,1078034.42,2022,10,1090170.6533333333,1089639.213707746,1081047.6916666667
176,2022-11-01,2022-11-01,11,Personal services,1088546.17,2022,11,1097227.7899999998,1100229.094879621,1088026.2877777778
177,2022-12-01,2022-12-01,11,Personal services,1132108.01,2022,12,1099562.8666666665,1094990.0182650376,1095734.549722222
178,2023-01-01,2023-01-01,11,Personal services,1109117.09,2023,1,1109923.7566666666,1098832.7500619127,1104050.9561111112
179,2023-02-01,2023-02-01,11,Personal services,1086082.97,2023,2,1109102.6899999997,1096191.9856608708,1112488.2998611112
180,2023-03-01,2023-03-01,11,Personal services,1119774.84,2023,3,1104991.6333333333,1105294.4729525377,1120186.1318055554
181,2023-04-01,2023-04-01,11,Personal services,1106596.56,2023,4,1104151.4566666665,1109188.5576226765,1126871.5152777776
182,2023-05-01,2023-05-01,11,Personal services,1154007.27,2023,5,1126792.89,1131719.8727355239,1132648.6175
183,2023-06-01,2023-06-01,11,Personal services,1167331.98,2023,6,1142645.27,1151072.1326400377,1138529.103333333
184,2023-07-01,2023-07-01,11,Personal services,1167136.09,2023,7,1162825.1133333333,1169297.1444542739,1145310.7404166665
185,2023-08-01,2023-08-01,11,Personal services,1162222.78,2023,8,1165563.6166666665,1170509.2470497598,1152860.2216666667
186,2023-09-01,2023-09-01,11,Personal services,1186251.71,2023,9,1171870.1933333334,1167863.439970001,1160709.8452777776
187,2023-10-01,2023-10-01,11,Personal services,1147818.99,2023,10,1165431.16,1164899.7203744126,1168378.4745833331
188,2023-11-01,2023-11-01,11,Personal services,1147782.51,2023,11,1160617.7366666666,1163619.0415462877,1175324.4688888888
189,2023-12-01,2023-12-01,11,Personal services,1236312.24,2023,12,1177304.58,1172731.7315983712,1180933.9522222222
190,2024-01-01,2024-01-01,11,Personal services,1200729.25,2024,1,1194941.3333333333,1183850.3267285794,1185699.0787499999
191,2024-02-01,2024-02-01,11,Personal services,1178776.5,2024,2,1205272.6633333333,1192361.9589942044,1190736.251805555
192,2024-03-01,2024-03-01,11,Personal services,1212132.13,2024,3,1197212.6266666667,1197515.466285871,1197104.7013888888
193,2024-04-01,2024-04-01,11,Personal services,1197024.07,2024,4,1195977.5666666667,1201014.6676226766,1204652.3344444442
194,2024-05-01,2024-05-01,11,Personal services,1195855.73,2024,5,1201670.6433333333,1206597.6260688573,1212967.3720833333
195,2024-06-01,2024-06-01,11,Personal services,1214305.55,2024,6,1202395.1166666665,1210821.9793067041,1222671.3556944444
196,2024-07-01,2024-07-01,11,Personal services,1242153.63,2024,7,1217438.303333333,1223910.3344542736,1234385.7255555557
197,2024-08-01,2024-08-01,11,Personal services,1239068.56,2024,8,1231842.58,1236788.2103830935,1247933.6844444443
198,2024-09-01,2024-09-01,11,Personal services,1294079.87,2024,9,1258434.0199999998,1254427.2666366675,1262310.48125
199,2024-10-01,2024-10-01,11,Personal services,1246883.15,2024,10,1260010.5266666666,1259479.0870410793,
200,2024-11-01,2024-11-01,11,Personal services,1255834.8,2024,11,1265599.2733333332,1268600.5782129543,
201,2024-12-01,2024-12-01,11,Personal services,1412938.0,2024,12,1305218.65,1300645.801598371,
202,2025-01-01,2025-01-01,11,Personal services,1375743.62,2025,1,1348172.14,1337081.133395246,
203,2025-02-01,2025-02-01,11,Personal services,1342896.99,2025,2,1377192.87,1364282.1656608712,
204,2025-03-01,2025-03-01,11,Personal services,1392366.02,2025,3,1370335.5433333332,1370638.3829525376,
0,2008-03-01,2008-03-01,12,Public administration,371065.58,2008,3,358502.43333333335,354375.33941878576,
1,2008-04-01,2008-04-01,12,Public administration,364752.42,2008,4,364543.79000000004,365443.53901079966,
2,2008-05-01,2008-05-01,12,Public administration,360464.81,2008,5,365427.60333333333,368123.5319448274,
3,2008-06-01,2008-06-01,12,Public administration,377033.48,2008,6,367416.9033333333,371394.9138458691,
4,2008-07-01,2008-07-01,12,Public administration,336953.72,2008,7,358150.67,360178.5531514246,
5,2008-08-01,2008-08-01,12,Public administration,321560.36,2008,8,345182.51999999996,345822.6640542024,
6,2008-09-01,2008-09-01,12,Public administration,335608.2,2008,9,331374.0933333333,329865.88704439846,348726.3013888889
7,2008-10-01,2008-10-01,12,Public administration,331989.1,2008,10,329719.22000000003,331013.6405298969,347758.51916666667
8,2008-11-01,2008-11-01,12,Public administration,330125.35,2008,11,332574.2166666667,337601.9211288552,346409.25513888884
9,2008-12-01,2008-12-01,12,Public administration,356964.73,2008,12,339693.06,341888.0114239941,344737.24111111107
10,2009-01-01,2009-01-01,12,Public administration,348788.81,2009,1,345292.9633333333,340957.04632850795,343246.0805555555
11,2009-02-01,2009-02-01,12,Public administration,347400.59,2009,2,351051.37666666665,342263.8021184385,342691.0641666666
12,2009-03-01,2009-03-01,12,Public administration,354038.5,2009,3,350075.9666666666,345948.87275211903,343313.5591666667
13,2009-04-01,2009-04-01,12,Public administration,347791.36,2009,4,349743.48333333334,350643.23234413296,344573.4836111111
14,2009-05-01,2009-05-01,12,Public administration,341706.86,2009,5,347845.5733333333,350541.5019448274,345718.0477777778
15,2009-06-01,2009-06-01,12,Public administration,345113.57,2009,6,344870.5966666667,348848.60717920243,346602.1465277778
16,2009-07-01,2009-07-01,12,Public administration,347906.94,2009,7,344909.12333333335,346937.006484758,347457.99111111107
17,2009-08-01,2009-08-01,12,Public administration,342290.51,2009,8,345103.67333333334,345743.81738753576,348541.36305555556
18,2009-09-01,2009-09-01,12,Public administration,348981.01,2009,9,346392.82,344884.61371106515,350000.7269444444
19,2009-10-01,2009-10-01,12,Public administration,343544.52,2009,10,344938.68,346233.10052989685,351824.37152777775
20,2009-11-01,2009-11-01,12,Public administration,341947.36,2009,11,344824.2966666667,349852.0011288552,353844.78388888884
21,2009-12-01,2009-12-01,12,Public administration,360492.17,2009,12,348661.35000000003,350856.3014239941,356093.1843055555
22,2010-01-01,2010-01-01,12,Public administration,368155.3,2010,1,356864.94333333336,352529.026328508,358486.08361111116
23,2010-02-01,2010-02-01,12,Public administration,367793.5,2010,2,365480.3233333333,356692.7487851052,361033.2044444444
24,2010-03-01,2010-03-01,12,Public administration,376066.46,2010,3,370671.75333333336,366544.65941878577,363788.5030555555
25,2010-04-01,2010-04-01,12,Public administration,374885.54,2010,4,372915.1666666667,373814.9156774663,366650.1804166667
26,2010-05-01,2010-05-01,12,Public administration,368539.36,2010,5,373163.7866666666,375859.7152781607,369497.0536111111
27,2010-06-01,2010-06-01,12,Public administration,377117.08,2010,6,373513.99333333335,377492.0038458691,372512.35875
28,2010-07-01,2010-07-01,12,Public administration,375429.49,2010,7,373695.31,375723.19315142464,375906.9731944444
29,2010-08-01,2010-08-01,12,Public administration,379798.59,2010,8,377448.3866666667,378088.53072086914,379566.2291666666
30,2010-09-01,2010-09-01,12,Public administration,385297.74,2010,9,380175.27333333326,378667.0670443984,383378.01472222223
31,2010-10-01,2010-10-01,12,Public administration,374413.12,2010,10,379836.48333333334,381130.9038632302,387214.0286111111
32,2010-11-01,2010-11-01,12,Public administration,375043.49,2010,11,378251.45,383279.15446218854,391109.5338888889
33,2010-12-01,2010-12-01,12,Public administration,413347.95,2010,12,387601.52,389796.4714239941,395048.5290277778
