Wage_Date,"Agriculture, forestry and fishing",Mining,Manufacturing,"Electricity, gas, water and waste management",Construction,"Wholesale and retail trade, accommodation and food services","Transport, communications and information services",Financial intermediation,Real estate and housing services,Business services,Personal services,Public administration,"Unemployment from Agriculture, forestry and fishing",Unemployment from Mining,Unemployment from Manufacturing,"Unemployment from Electricity, gas, water and waste management",Unemployment from Construction,"Unemployment from Wholesale and retail trade, accommodation and food services","Unemployment from Transport, communications and information services",Unemployment from Financial intermediation,Unemployment from Real estate and housing services,Unemployment from Business services,Unemployment from Personal services,Unemployment from Public administration,State_From
2021-04-01,0,13301,7,3,19,7,7,0,0,24,0,0,0,204,0,0,0,0,0,0,0,0,0,0,Mining
2021-04-01,40,8,68189,11,139,111,41,8,7,147,44,1,0,0,2911,0,0,0,0,0,0,0,0,0,Manufacturing
2021-04-01,4,5,12,8667,23,11,3,2,1,24,3,1,0,0,0,223,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-04-01,27,28,122,35,72075,76,86,4,19,303,46,3,0,0,0,0,6850,0,0,0,0,0,0,0,Construction
2021-04-01,45,16,120,9,107,137860,160,37,13,224,124,4,0,0,0,0,0,6294,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-04-01,32,10,36,6,81,98,67762,32,10,190,67,2,0,0,0,0,0,0,2483,0,0,0,0,0,"Transport, communications and information services"
2021-04-01,7,2,9,0,13,46,40,29073,6,34,24,1,0,0,0,0,0,0,0,540,0,0,0,0,Financial intermediation
2021-04-01,1,0,3,0,31,11,5,7,5466,16,10,0,0,0,0,0,0,0,0,0,210,0,0,0,Real estate and housing services
2021-04-01,64,52,219,31,301,232,217,87,11,99252,172,7,0,0,0,0,0,0,0,0,0,5766,0,0,Business services
2021-04-01,11,8,62,9,46,103,49,24,8,170,113124,12,0,0,0,0,0,0,0,0,0,0,3232,0,Personal services
2021-04-01,0,0,1,0,4,3,1,2,0,4,16,12362,0,0,0,0,0,0,0,0,0,0,0,276,Public administration
2021-04-01,1881,7,147,3,202,241,69,10,0,139,57,14,38857,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-04-01,7,108,12,3,46,11,17,0,0,43,4,0,0,3413,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-04-01,96,5,1390,13,332,305,115,18,7,269,111,3,0,0,38354,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-04-01,8,0,8,95,40,13,19,3,0,29,4,0,0,0,0,2917,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-04-01,149,44,344,47,5031,260,191,15,29,554,103,10,0,0,0,0,72864,0,0,0,0,0,0,0,Unemployment from Construction
2021-04-01,142,15,351,21,379,4733,292,63,21,670,325,16,0,0,0,0,0,106004,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-04-01,57,8,105,11,213,228,1485,30,6,300,96,3,0,0,0,0,0,0,37193,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-04-01,14,2,25,0,24,50,41,232,12,81,42,2,0,0,0,0,0,0,0,13310,0,0,0,0,Unemployment from Financial intermediation
2021-04-01,4,2,10,0,28,17,9,2,84,37,17,0,0,0,0,0,0,0,0,0,4030,0,0,0,Unemployment from Real estate and housing services
2021-04-01,130,20,285,30,566,494,332,98,26,3392,406,18,0,0,0,0,0,0,0,0,0,73881,0,0,Unemployment from Business services
2021-04-01,40,5,82,5,147,286,124,25,19,399,2546,40,0,0,0,0,0,0,0,0,0,0,71112,0,Unemployment from Personal services
2021-04-01,7,0,8,3,16,11,9,1,1,13,33,223,0,0,0,0,0,0,0,0,0,0,0,7149,Unemployment from Public administration
2021-04-01,172,45,421,31,486,1093,381,90,26,793,1075,62,50,3,41,4,70,129,29,11,3,103,65,3,Entry
2021-05-01,33979,1,35,1,47,49,38,3,1,58,14,2,5232,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-05-01,0,13388,23,2,24,5,4,1,0,18,2,0,0,214,0,0,0,0,0,0,0,0,0,0,Mining
2021-05-01,30,12,68306,14,136,114,39,11,3,133,32,1,0,0,3071,0,0,0,0,0,0,0,0,0,Manufacturing
2021-05-01,2,2,6,8759,14,9,12,0,0,18,0,0,0,0,0,195,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-05-01,20,28,102,12,72357,78,84,13,26,319,32,1,0,0,0,0,7218,0,0,0,0,0,0,0,Construction
2021-05-01,38,21,119,10,101,139108,121,32,10,214,108,6,0,0,0,0,0,6330,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-05-01,22,11,40,16,88,116,68272,37,4,166,58,4,0,0,0,0,0,0,2567,0,0,0,0,0,"Transport, communications and information services"
2021-05-01,0,1,16,3,10,35,17,29181,6,36,28,0,0,0,0,0,0,0,0,508,0,0,0,0,Financial intermediation
2021-05-01,2,2,5,0,25,9,3,6,5488,10,12,0,0,0,0,0,0,0,0,0,198,0,0,0,Real estate and housing services
2021-05-01,40,63,196,46,302,267,251,70,12,99946,216,5,0,0,0,0,0,0,0,0,0,5621,0,0,Business services
2021-05-01,11,5,36,4,43,116,45,27,8,187,115006,10,0,0,0,0,0,0,0,0,0,0,2829,0,Personal services
2021-05-01,0,0,0,0,4,4,1,0,0,3,7,12522,0,0,0,0,0,0,0,0,0,0,0,233,Public administration
2021-05-01,1468,9,96,11,182,151,59,5,3,112,39,6,40637,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-05-01,3,69,7,3,35,22,11,1,0,24,1,0,0,3434,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-05-01,80,9,1207,12,289,222,93,11,6,243,83,1,0,0,38982,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-05-01,6,0,10,68,38,12,6,2,1,24,2,0,0,0,0,2967,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-05-01,101,41,239,37,4732,248,164,19,44,493,79,1,0,0,0,0,73461,0,0,0,0,0,0,0,Unemployment from Construction
2021-05-01,122,7,288,18,307,3608,228,52,22,566,256,9,0,0,0,0,0,106796,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-05-01,43,15,82,13,201,175,1341,22,4,233,77,3,0,0,0,0,0,0,37433,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-05-01,7,2,13,3,21,46,50,194,3,88,33,1,0,0,0,0,0,0,0,13380,0,0,0,0,Unemployment from Financial intermediation
2021-05-01,3,1,7,0,34,18,12,3,59,25,10,0,0,0,0,0,0,0,0,0,4058,0,0,0,Unemployment from Real estate and housing services
2021-05-01,103,22,221,22,482,435,250,84,19,2935,313,10,0,0,0,0,0,0,0,0,0,74744,0,0,Unemployment from Business services
2021-05-01,37,6,89,8,139,205,106,23,10,308,1859,13,0,0,0,0,0,0,0,0,0,0,71502,0,Unemployment from Personal services
2021-05-01,4,2,2,0,27,15,4,2,2,15,23,91,0,0,0,0,0,0,0,0,0,0,0,7224,Unemployment from Public administration
2021-05-01,173,30,374,30,461,1059,316,111,23,765,799,49,45,1,41,1,80,121,27,4,3,109,38,3,Entry
2021-06-01,32624,2,32,2,35,49,30,7,1,41,11,2,3391,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-06-01,0,13438,5,4,20,4,7,1,0,28,1,0,0,228,0,0,0,0,0,0,0,0,0,0,Mining
2021-06-01,39,15,68155,12,158,113,45,8,1,137,34,2,0,0,2696,0,0,0,0,0,0,0,0,0,Manufacturing
2021-06-01,1,1,4,8782,6,8,7,2,0,23,4,0,0,0,0,246,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-06-01,28,27,111,17,72565,106,98,13,20,319,36,0,0,0,0,0,6649,0,0,0,0,0,0,0,Construction
2021-06-01,37,18,134,5,97,139188,132,31,9,258,110,5,0,0,0,0,0,5959,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-06-01,15,11,41,4,78,110,68559,30,1,192,45,0,0,0,0,0,0,0,2335,0,0,0,0,0,"Transport, communications and information services"
2021-06-01,7,2,7,0,14,42,27,29202,9,42,14,0,0,0,0,0,0,0,0,528,0,0,0,0,Financial intermediation
2021-06-01,0,0,2,1,15,15,4,5,5485,16,12,0,0,0,0,0,0,0,0,0,185,0,0,0,Real estate and housing services
2021-06-01,33,55,203,29,310,261,232,95,15,100079,222,3,0,0,0,0,0,0,0,0,0,5287,0,0,Business services
2021-06-01,14,4,49,6,51,123,61,22,10,219,115443,13,0,0,0,0,0,0,0,0,0,0,2921,0,Personal services
2021-06-01,1,0,0,0,3,6,2,0,0,3,11,12541,0,0,0,0,0,0,0,0,0,0,0,137,Public administration
2021-06-01,2143,5,102,4,215,174,74,4,4,125,51,3,42922,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-06-01,3,83,4,4,29,8,7,2,0,34,2,0,0,3464,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-06-01,81,5,1410,11,292,255,91,12,10,257,94,3,0,0,39513,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-06-01,8,2,4,63,42,16,16,1,1,22,5,0,0,0,0,2976,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-06-01,96,21,233,25,4928,269,173,18,37,504,92,6,0,0,0,0,74210,0,0,0,0,0,0,0,Unemployment from Construction
2021-06-01,94,12,259,30,299,4292,257,42,16,583,277,16,0,0,0,0,0,106929,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-06-01,30,8,77,12,152,185,1464,33,7,293,94,3,0,0,0,0,0,0,37584,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-06-01,2,0,19,0,21,71,52,167,9,91,38,2,0,0,0,0,0,0,0,13394,0,0,0,0,Unemployment from Financial intermediation
2021-06-01,2,0,5,0,28,24,5,7,69,26,9,2,0,0,0,0,0,0,0,0,4073,0,0,0,Unemployment from Real estate and housing services
2021-06-01,103,29,200,22,513,501,264,69,13,3219,319,11,0,0,0,0,0,0,0,0,0,75105,0,0,Unemployment from Business services
2021-06-01,30,7,84,11,118,225,88,25,10,343,2020,18,0,0,0,0,0,0,0,0,0,0,71276,0,Unemployment from Personal services
2021-06-01,3,0,4,0,11,11,5,0,0,14,27,98,0,0,0,0,0,0,0,0,0,0,0,7269,Unemployment from Public administration
2021-06-01,124,38,313,23,409,925,309,104,23,698,649,32,35,2,37,2,51,84,21,4,3,89,57,4,Entry
2021-07-01,33408,0,29,0,32,55,16,2,3,34,13,1,1851,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-07-01,1,13499,7,2,20,5,8,2,0,17,2,1,0,201,0,0,0,0,0,0,0,0,0,0,Mining
2021-07-01,23,8,68405,6,127,154,52,6,6,140,43,1,0,0,2415,0,0,0,0,0,0,0,0,0,Manufacturing
2021-07-01,1,4,2,8769,34,19,4,2,0,17,6,0,0,0,0,201,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-07-01,18,39,105,20,73413,104,59,12,26,330,33,10,0,0,0,0,6145,0,0,0,0,0,0,0,Construction
2021-07-01,37,13,130,12,106,140690,112,32,18,216,124,3,0,0,0,0,0,5327,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-07-01,24,7,38,11,104,131,68923,43,7,217,52,4,0,0,0,0,0,0,2368,0,0,0,0,0,"Transport, communications and information services"
2021-07-01,5,1,8,3,14,34,28,29172,4,39,22,1,0,0,0,0,0,0,0,543,0,0,0,0,Financial intermediation
2021-07-01,1,1,4,1,32,16,4,3,5466,14,8,1,0,0,0,0,0,0,0,0,189,0,0,0,Real estate and housing services
2021-07-01,36,38,248,19,299,290,252,79,14,101034,252,7,0,0,0,0,0,0,0,0,0,4880,0,0,Business services
2021-07-01,10,3,64,7,39,103,55,21,13,196,116088,11,0,0,0,0,0,0,0,0,0,0,2869,0,Personal services
2021-07-01,0,0,2,1,4,6,2,1,0,8,31,12473,0,0,0,0,0,0,0,0,0,0,0,214,Public administration
2021-07-01,2307,2,101,8,192,158,79,7,8,135,46,5,43200,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-07-01,2,79,15,3,38,17,11,3,0,41,4,0,0,3470,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-07-01,84,8,1293,5,284,269,101,10,11,267,83,2,0,0,39740,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-07-01,7,2,6,98,29,14,12,1,0,23,6,1,0,0,0,3023,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-07-01,102,29,243,25,4981,291,176,20,31,504,106,8,0,0,0,0,74244,0,0,0,0,0,0,0,Unemployment from Construction
2021-07-01,134,4,259,19,331,4548,248,49,26,579,282,9,0,0,0,0,0,106345,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-07-01,37,7,77,11,157,239,1393,27,9,295,73,6,0,0,0,0,0,0,37539,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-07-01,5,2,14,2,20,75,28,242,9,74,29,3,0,0,0,0,0,0,0,13401,0,0,0,0,Unemployment from Financial intermediation
2021-07-01,8,1,5,0,37,35,7,7,87,29,12,1,0,0,0,0,0,0,0,0,4024,0,0,0,Unemployment from Real estate and housing services
2021-07-01,100,17,245,21,479,529,294,67,24,3212,318,10,0,0,0,0,0,0,0,0,0,75039,0,0,Unemployment from Business services
2021-07-01,30,5,87,8,106,266,99,33,19,355,1994,13,0,0,0,0,0,0,0,0,0,0,71131,0,Unemployment from Personal services
2021-07-01,5,0,3,1,16,10,5,1,0,10,23,120,0,0,0,0,0,0,0,0,0,0,0,7205,Unemployment from Public administration
2021-07-01,142,26,345,29,397,993,314,71,39,719,638,45,18,1,22,0,56,89,23,6,2,90,65,3,Entry
2021-08-01,33657,1,40,2,44,45,31,3,0,43,11,0,2578,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-08-01,0,13510,2,2,21,5,5,2,0,19,6,0,0,212,0,0,0,0,0,0,0,0,0,0,Mining
2021-08-01,42,9,68471,12,127,159,62,10,5,178,50,2,0,0,2490,0,0,0,0,0,0,0,0,0,Manufacturing
2021-08-01,1,6,14,8663,30,13,12,2,0,67,6,0,0,0,0,252,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-08-01,27,26,140,33,73332,127,93,20,29,410,50,9,0,0,0,0,6876,0,0,0,0,0,0,0,Construction
2021-08-01,28,18,146,11,146,142093,130,51,11,288,142,6,0,0,0,0,0,5808,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-08-01,25,19,58,16,105,123,69088,62,5,209,52,3,0,0,0,0,0,0,2439,0,0,0,0,0,"Transport, communications and information services"
2021-08-01,2,3,13,6,17,50,38,29177,9,64,16,0,0,0,0,0,0,0,0,494,0,0,0,0,Financial intermediation
2021-08-01,4,0,6,0,20,18,3,5,5517,23,9,0,0,0,0,0,0,0,0,0,207,0,0,0,Real estate and housing services
2021-08-01,52,34,273,32,365,356,307,66,26,101225,271,10,0,0,0,0,0,0,0,0,0,5343,0,0,Business services
2021-08-01,13,7,76,3,60,143,76,22,14,218,116142,23,0,0,0,0,0,0,0,0,0,0,3321,0,Personal services
2021-08-01,1,1,0,1,3,5,5,0,0,5,18,12386,0,0,0,0,0,0,0,0,0,0,0,292,Public administration
2021-08-01,1576,7,108,6,224,280,92,7,6,168,69,8,42427,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-08-01,4,93,10,3,41,30,12,3,1,39,6,0,0,3419,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-08-01,96,10,1333,13,322,445,143,25,3,357,107,5,0,0,39231,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-08-01,5,3,17,65,42,33,13,0,2,41,9,1,0,0,0,2987,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-08-01,122,34,370,39,5040,425,229,29,47,588,133,12,0,0,0,0,73206,0,0,0,0,0,0,0,Unemployment from Construction
2021-08-01,138,13,424,28,391,4631,367,56,36,692,426,15,0,0,0,0,0,104365,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-08-01,52,16,112,15,223,342,1507,35,17,338,131,4,0,0,0,0,0,0,37048,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-08-01,11,1,26,1,39,119,53,195,14,101,60,2,0,0,0,0,0,0,0,13312,0,0,0,0,Unemployment from Financial intermediation
2021-08-01,3,0,9,1,31,43,18,7,61,24,27,2,0,0,0,0,0,0,0,0,3982,0,0,0,Unemployment from Real estate and housing services
2021-08-01,141,35,292,39,591,837,367,97,23,3386,461,14,0,0,0,0,0,0,0,0,0,73590,0,0,Unemployment from Business services
2021-08-01,57,2,112,9,164,420,144,38,19,428,2431,23,0,0,0,0,0,0,0,0,0,0,70074,0,Unemployment from Personal services
2021-08-01,8,1,4,1,22,30,11,4,2,19,32,113,0,0,0,0,0,0,0,0,0,0,0,7160,Unemployment from Public administration
2021-08-01,138,20,327,19,352,1020,293,103,31,667,578,39,29,0,27,2,50,117,38,5,3,105,31,0,Entry
2021-09-01,33273,3,29,3,35,37,21,3,2,41,16,1,2660,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-09-01,0,13583,6,3,24,5,6,0,0,37,1,0,0,179,0,0,0,0,0,0,0,0,0,0,Mining
2021-09-01,35,12,69064,8,126,168,58,10,3,177,42,2,0,0,2581,0,0,0,0,0,0,0,0,0,Manufacturing
2021-09-01,1,6,9,8681,28,11,9,2,0,32,15,0,0,0,0,221,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-09-01,26,31,126,25,74386,120,85,14,22,372,59,11,0,0,0,0,6352,0,0,0,0,0,0,0,Construction
2021-09-01,43,13,161,12,125,144992,159,38,16,292,142,3,0,0,0,0,0,5618,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-09-01,18,10,56,9,76,126,70049,34,4,212,64,2,0,0,0,0,0,0,2361,0,0,0,0,0,"Transport, communications and information services"
2021-09-01,4,3,6,1,11,41,30,29350,5,50,25,0,0,0,0,0,0,0,0,462,0,0,0,0,Financial intermediation
2021-09-01,1,0,3,0,24,20,5,4,5591,27,13,0,0,0,0,0,0,0,0,0,177,0,0,0,Real estate and housing services
2021-09-01,45,57,280,36,343,396,299,78,16,102523,262,5,0,0,0,0,0,0,0,0,0,5138,0,0,Business services
2021-09-01,13,7,73,6,54,158,70,21,8,294,117296,16,0,0,0,0,0,0,0,0,0,0,3069,0,Personal services
2021-09-01,0,1,3,0,2,6,1,1,0,7,25,12413,0,0,0,0,0,0,0,0,0,0,0,204,Public administration
2021-09-01,1991,18,160,18,213,243,97,11,5,223,67,10,41871,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-09-01,6,95,7,2,41,13,13,2,0,42,6,0,0,3395,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-09-01,90,12,1248,17,342,433,143,19,17,357,119,7,0,0,38857,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-09-01,7,4,11,84,33,22,20,0,0,52,12,0,0,0,0,2988,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-09-01,148,35,326,45,5086,443,257,29,39,650,154,6,0,0,0,0,72752,0,0,0,0,0,0,0,Unemployment from Construction
2021-09-01,154,19,388,29,376,4675,349,64,40,803,391,17,0,0,0,0,0,102808,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-09-01,62,13,116,22,203,352,1492,34,11,334,146,5,0,0,0,0,0,0,36660,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-09-01,11,1,31,3,33,123,52,213,3,87,55,3,0,0,0,0,0,0,0,13176,0,0,0,0,Unemployment from Financial intermediation
2021-09-01,7,0,11,0,32,35,9,2,67,31,14,0,0,0,0,0,0,0,0,0,3974,0,0,0,Unemployment from Real estate and housing services
2021-09-01,145,38,323,40,559,817,388,76,35,3300,475,13,0,0,0,0,0,0,0,0,0,72728,0,0,Unemployment from Business services
2021-09-01,40,4,111,10,152,414,130,40,12,503,2336,25,0,0,0,0,0,0,0,0,0,0,69523,0,Unemployment from Personal services
2021-09-01,7,1,10,1,26,22,12,1,0,15,35,134,0,0,0,0,0,0,0,0,0,0,0,7177,Unemployment from Public administration
2021-09-01,187,29,441,45,473,1544,413,119,37,817,868,47,23,1,24,0,59,113,28,5,3,111,69,3,Entry
2021-10-01,33871,7,31,1,31,56,26,4,0,62,15,0,2135,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-10-01,3,13712,10,3,22,6,5,1,0,31,3,0,0,181,0,0,0,0,0,0,0,0,0,0,Mining
2021-10-01,44,7,69608,9,168,154,57,11,4,184,45,3,0,0,2594,0,0,0,0,0,0,0,0,0,Manufacturing
2021-10-01,0,6,7,8771,17,10,9,2,0,26,1,0,0,0,0,240,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-10-01,24,27,157,32,75155,130,87,27,13,430,49,4,0,0,0,0,6527,0,0,0,0,0,0,0,Construction
2021-10-01,37,13,150,10,134,147284,145,43,13,297,165,16,0,0,0,0,0,6731,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-10-01,28,7,59,9,108,198,70809,50,8,188,52,0,0,0,0,0,0,0,2551,0,0,0,0,0,"Transport, communications and information services"
2021-10-01,3,3,7,0,16,52,31,29447,4,34,21,0,0,0,0,0,0,0,0,516,0,0,0,0,Financial intermediation
2021-10-01,2,0,3,0,24,15,3,4,5616,22,11,0,0,0,0,0,0,0,0,0,216,0,0,0,Real estate and housing services
2021-10-01,67,39,267,49,359,424,276,88,16,103577,267,8,0,0,0,0,0,0,0,0,0,5706,0,0,Business services
2021-10-01,28,5,68,9,67,156,78,20,13,243,118224,15,0,0,0,0,0,0,0,0,0,0,3576,0,Personal services
2021-10-01,1,0,1,0,13,4,11,1,0,6,11,12441,0,0,0,0,0,0,0,0,0,0,0,199,Public administration
2021-10-01,2705,7,108,11,184,235,83,12,6,193,70,7,40823,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-10-01,11,79,7,1,42,13,7,2,0,40,3,0,0,3356,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-10-01,105,10,1151,13,305,353,115,11,5,339,107,3,0,0,38849,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-10-01,5,2,9,67,41,22,9,1,0,39,11,4,0,0,0,2991,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-10-01,131,29,253,29,4963,362,199,31,44,644,99,14,0,0,0,0,72164,0,0,0,0,0,0,0,Unemployment from Construction
2021-10-01,151,17,355,19,346,3640,281,56,29,732,324,21,0,0,0,0,0,102398,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-10-01,60,10,97,14,193,245,1353,30,8,310,108,4,0,0,0,0,0,0,36541,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-10-01,8,3,19,2,19,80,29,173,11,100,38,3,0,0,0,0,0,0,0,13126,0,0,0,0,Unemployment from Financial intermediation
2021-10-01,2,0,9,0,38,31,10,6,41,25,9,0,0,0,0,0,0,0,0,0,3968,0,0,0,Unemployment from Real estate and housing services
2021-10-01,116,42,281,31,499,684,359,65,29,3016,401,20,0,0,0,0,0,0,0,0,0,72305,0,0,Unemployment from Business services
2021-10-01,41,6,88,9,121,277,96,25,15,374,1827,32,0,0,0,0,0,0,0,0,0,0,69608,0,Unemployment from Personal services
2021-10-01,7,1,6,3,17,22,5,0,0,24,31,145,0,0,0,0,0,0,0,0,0,0,0,7110,Unemployment from Public administration
2021-10-01,163,34,414,35,510,1350,394,93,34,909,771,49,12,0,36,3,47,171,28,8,3,124,68,1,Entry
2021-11-01,35395,1,37,5,30,63,42,2,2,76,5,1,1877,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2021-11-01,4,13766,5,2,18,11,9,2,0,25,2,0,0,208,0,0,0,0,0,0,0,0,0,0,Mining
2021-11-01,53,12,70052,13,148,148,68,17,4,190,54,2,0,0,2290,0,0,0,0,0,0,0,0,0,Manufacturing
2021-11-01,2,6,8,8812,21,10,6,6,0,29,5,6,0,0,0,202,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2021-11-01,52,29,165,36,76210,105,86,18,20,374,47,1,0,0,0,0,6114,0,0,0,0,0,0,0,Construction
2021-11-01,86,17,152,15,138,148371,147,38,19,302,138,7,0,0,0,0,0,6183,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2021-11-01,27,14,40,15,109,147,71235,36,6,226,52,4,0,0,0,0,0,0,2459,0,0,0,0,0,"Transport, communications and information services"
2021-11-01,3,2,7,24,24,25,50,29357,8,56,25,3,0,0,0,0,0,0,0,599,0,0,0,0,Financial intermediation
2021-11-01,2,0,9,0,19,18,2,8,5647,17,9,0,0,0,0,0,0,0,0,0,169,0,0,0,Real estate and housing services
2021-11-01,47,38,218,21,413,405,269,78,20,104532,261,4,0,0,0,0,0,0,0,0,0,5401,0,0,Business services
2021-11-01,13,3,60,4,48,144,71,31,6,248,118547,12,0,0,0,0,0,0,0,0,0,0,3325,0,Personal services
2021-11-01,1,0,3,0,3,5,2,3,0,4,12,12574,0,0,0,0,0,0,0,0,0,0,0,168,Public administration
2021-11-01,3268,3,126,7,211,301,103,10,7,198,58,11,38547,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2021-11-01,3,63,8,2,41,16,12,1,0,30,6,0,0,3343,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2021-11-01,180,14,1182,10,328,368,115,14,8,377,100,4,0,0,38699,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2021-11-01,10,3,13,73,38,19,8,1,2,30,10,2,0,0,0,3021,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2021-11-01,202,23,279,43,5007,354,207,20,33,616,117,11,0,0,0,0,71628,0,0,0,0,0,0,0,Unemployment from Construction
2021-11-01,278,10,352,20,361,4136,303,59,21,766,344,19,0,0,0,0,0,102437,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2021-11-01,66,11,101,20,190,270,1437,36,7,371,104,4,0,0,0,0,0,0,36436,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2021-11-01,11,4,27,3,24,90,41,203,4,106,40,4,0,0,0,0,0,0,0,13062,0,0,0,0,Unemployment from Financial intermediation
2021-11-01,8,1,12,1,28,26,11,4,48,30,18,0,0,0,0,0,0,0,0,0,3989,0,0,0,Unemployment from Real estate and housing services
2021-11-01,154,29,297,35,537,677,338,72,19,3282,380,17,0,0,0,0,0,0,0,0,0,72166,0,0,Unemployment from Business services
2021-11-01,47,1,101,16,143,319,97,22,15,397,1788,38,0,0,0,0,0,0,0,0,0,0,70156,0,Unemployment from Personal services
2021-11-01,9,0,2,2,7,19,2,3,0,15,21,104,0,0,0,0,0,0,0,0,0,0,0,7116,Unemployment from Public administration
2021-11-01,171,33,346,42,438,1171,314,85,33,779,668,45,33,0,23,1,48,101,21,6,0,88,66,5,Entry
2021-12-01,37604,2,44,0,33,67,41,4,2,68,11,2,2137,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
